"formula_idx","wins","formula"
9147,2,"Response ~  (log10T90Sqr+log10TaSqr+log10NHSqr+log10T90+log10Fa+log10Ta+PhotonIndex)^2+log10NH+log10PeakFlux+Alpha+log10PeakFluxSqr+PhotonIndexSqr+log10FaSqr+AlphaSqr"
9416,2,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10NHSqr+log10T90+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+Alpha+log10PeakFluxSqr+log10TaSqr+AlphaSqr"
10865,2,"Response ~  (log10T90Sqr+log10FaSqr+log10NHSqr+log10T90+log10Fa+log10Ta+PhotonIndex+log10NH)^2+log10PeakFlux+Alpha+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr"
11135,2,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+log10NHSqr+log10T90+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+Alpha+log10PeakFluxSqr+PhotonIndexSqr+AlphaSqr"
12534,2,"Response ~  (AlphaSqr+log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10NHSqr+log10Fa+log10Ta+PhotonIndex)^2+log10NH+log10PeakFlux+log10T90+Alpha+log10PeakFluxSqr+log10TaSqr"
67,1,"Response ~  (log10FaSqr+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10T90+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10T90Sqr+AlphaSqr"
145,1,"Response ~  (log10FaSqr+log10Fa+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10T90+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10T90Sqr+AlphaSqr"
297,1,"Response ~  (log10T90Sqr+PhotonIndexSqr+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+log10Fa+log10T90+Alpha+log10NHSqr+log10PeakFluxSqr+log10TaSqr+log10FaSqr+AlphaSqr"
368,1,"Response ~  (log10FaSqr+log10NHSqr+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10T90+Alpha+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10T90Sqr+AlphaSqr"
582,1,"Response ~  (log10FaSqr+PhotonIndexSqr+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10Fa+log10T90+Alpha+log10NHSqr+log10PeakFluxSqr+log10TaSqr+log10T90Sqr+AlphaSqr"
597,1,"Response ~  (log10FaSqr+log10Fa+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+log10T90+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10T90Sqr+AlphaSqr"
652,1,"Response ~  (PhotonIndexSqr+log10NHSqr+log10Fa+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10T90+Alpha+log10PeakFluxSqr+log10TaSqr+log10FaSqr+log10T90Sqr+AlphaSqr"
772,1,"Response ~  (log10FaSqr+log10Fa+PhotonIndex+log10PeakFlux)^2+log10NH+log10Ta+log10T90+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10T90Sqr+AlphaSqr"
886,1,"Response ~  (log10FaSqr+log10TaSqr+log10Fa+log10PeakFlux)^2+log10NH+PhotonIndex+log10Ta+log10T90+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10T90Sqr+AlphaSqr"
1157,1,"Response ~  (PhotonIndexSqr+log10NHSqr+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+log10T90+Alpha+log10PeakFluxSqr+log10TaSqr+log10FaSqr+log10T90Sqr+AlphaSqr"
1209,1,"Response ~  (log10T90Sqr+log10NHSqr+Alpha+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+log10Fa+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10FaSqr+AlphaSqr"
1487,1,"Response ~  (log10FaSqr+log10Fa+PhotonIndex+log10PeakFlux+log10NH)^2+log10Ta+log10T90+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10T90Sqr+AlphaSqr"
1532,1,"Response ~  (log10FaSqr+log10Fa+log10Ta+log10PeakFlux+log10NH)^2+PhotonIndex+log10T90+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10T90Sqr+AlphaSqr"
1598,1,"Response ~  (log10FaSqr+PhotonIndexSqr+log10Fa+log10PeakFlux+log10NH)^2+PhotonIndex+log10Ta+log10T90+Alpha+log10NHSqr+log10PeakFluxSqr+log10TaSqr+log10T90Sqr+AlphaSqr"
