"formula_idx","wins","formula"
773,1,"Response ~  (log10Ta_optSqr+log10Ta+log10NH+PhotonIndex)^2+log10PeakFlux+Beta_opt+log10Ta_opt+Gamma+log10PeakFluxSqr+PhotonIndexSqr+log10NHSqr+Beta_optSqr+log10TaSqr+GammaSqr"
783,1,"Response ~  (log10PeakFluxSqr+Gamma+log10NH+PhotonIndex)^2+log10PeakFlux+Beta_opt+log10Ta+log10Ta_opt+PhotonIndexSqr+log10NHSqr+Beta_optSqr+log10TaSqr+log10Ta_optSqr+GammaSqr"
925,1,"Response ~  (GammaSqr+log10PeakFluxSqr+Gamma+PhotonIndex)^2+log10PeakFlux+log10NH+Beta_opt+log10Ta+log10Ta_opt+PhotonIndexSqr+log10NHSqr+Beta_optSqr+log10TaSqr+log10Ta_optSqr"
1218,1,"Response ~  (log10Ta_optSqr+log10NHSqr+Gamma+Beta_opt)^2+log10PeakFlux+PhotonIndex+log10NH+log10Ta+log10Ta_opt+log10PeakFluxSqr+PhotonIndexSqr+Beta_optSqr+log10TaSqr+GammaSqr"
1227,1,"Response ~  (Beta_optSqr+PhotonIndexSqr+log10PeakFluxSqr+Beta_opt)^2+log10PeakFlux+PhotonIndex+log10NH+log10Ta+log10Ta_opt+Gamma+log10NHSqr+log10TaSqr+log10Ta_optSqr+GammaSqr"
1454,1,"Response ~  (GammaSqr+log10Ta_optSqr+Beta_optSqr+log10PeakFluxSqr)^2+log10PeakFlux+PhotonIndex+log10NH+Beta_opt+log10Ta+log10Ta_opt+Gamma+PhotonIndexSqr+log10NHSqr+log10TaSqr"
1575,1,"Response ~  (Beta_optSqr+log10Ta_opt+log10Ta+PhotonIndex+log10PeakFlux)^2+log10NH+Beta_opt+Gamma+log10PeakFluxSqr+PhotonIndexSqr+log10NHSqr+log10TaSqr+log10Ta_optSqr+GammaSqr"
1587,1,"Response ~  (log10NHSqr+log10PeakFluxSqr+log10Ta+PhotonIndex+log10PeakFlux)^2+log10NH+Beta_opt+log10Ta_opt+Gamma+PhotonIndexSqr+Beta_optSqr+log10TaSqr+log10Ta_optSqr+GammaSqr"
2086,1,"Response ~  (Beta_optSqr+log10NHSqr+log10PeakFluxSqr+log10Ta_opt+log10PeakFlux)^2+PhotonIndex+log10NH+Beta_opt+log10Ta+Gamma+PhotonIndexSqr+log10TaSqr+log10Ta_optSqr+GammaSqr"
2876,1,"Response ~  (log10Ta_optSqr+Beta_optSqr+log10NHSqr+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+Beta_opt+log10Ta_opt+Gamma+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+GammaSqr"
2898,1,"Response ~  (log10Ta_optSqr+log10NHSqr+Gamma+log10Ta_opt+log10NH)^2+log10PeakFlux+PhotonIndex+Beta_opt+log10Ta+log10PeakFluxSqr+PhotonIndexSqr+Beta_optSqr+log10TaSqr+GammaSqr"
3090,1,"Response ~  (GammaSqr+log10Ta_optSqr+log10NHSqr+log10Ta+Beta_opt)^2+log10PeakFlux+PhotonIndex+log10NH+log10Ta_opt+Gamma+log10PeakFluxSqr+PhotonIndexSqr+Beta_optSqr+log10TaSqr"
3269,1,"Response ~  (GammaSqr+Beta_optSqr+log10NHSqr+log10Ta_opt+log10Ta)^2+log10PeakFlux+PhotonIndex+log10NH+Beta_opt+Gamma+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10Ta_optSqr"
3270,1,"Response ~  (log10Ta_optSqr+log10TaSqr+log10NHSqr+log10Ta_opt+log10Ta)^2+log10PeakFlux+PhotonIndex+log10NH+Beta_opt+Gamma+log10PeakFluxSqr+PhotonIndexSqr+Beta_optSqr+GammaSqr"
3344,1,"Response ~  (GammaSqr+log10Ta_optSqr+Beta_optSqr+log10NHSqr+log10Ta)^2+log10PeakFlux+PhotonIndex+log10NH+Beta_opt+log10Ta_opt+Gamma+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr"
3464,1,"Response ~  (GammaSqr+log10Ta_optSqr+Beta_optSqr+log10NHSqr+log10PeakFluxSqr)^2+log10PeakFlux+PhotonIndex+log10NH+Beta_opt+log10Ta+log10Ta_opt+Gamma+PhotonIndexSqr+log10TaSqr"
3981,1,"Response ~  (log10Ta_optSqr+Gamma+log10Ta+Beta_opt+log10NH+log10PeakFlux)^2+PhotonIndex+log10Ta_opt+log10PeakFluxSqr+PhotonIndexSqr+log10NHSqr+Beta_optSqr+log10TaSqr+GammaSqr"
4345,1,"Response ~  (GammaSqr+log10TaSqr+Gamma+log10Ta+Beta_opt+log10PeakFlux)^2+PhotonIndex+log10NH+log10Ta_opt+log10PeakFluxSqr+PhotonIndexSqr+log10NHSqr+Beta_optSqr+log10Ta_optSqr"
5466,1,"Response ~  (log10Ta_optSqr+Beta_optSqr+PhotonIndexSqr+log10PeakFluxSqr+log10Ta_opt+PhotonIndex)^2+log10PeakFlux+log10NH+Beta_opt+log10Ta+Gamma+log10NHSqr+log10TaSqr+GammaSqr"
5632,1,"Response ~  (log10Ta_optSqr+log10TaSqr+Beta_optSqr+log10Ta+Beta_opt+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta_opt+Gamma+log10PeakFluxSqr+PhotonIndexSqr+log10NHSqr+GammaSqr"
5704,1,"Response ~  (log10Ta_optSqr+log10TaSqr+log10PeakFluxSqr+Gamma+Beta_opt+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10Ta_opt+PhotonIndexSqr+log10NHSqr+Beta_optSqr+GammaSqr"
5714,1,"Response ~  (log10Ta_optSqr+log10TaSqr+PhotonIndexSqr+Gamma+Beta_opt+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10Ta_opt+log10PeakFluxSqr+log10NHSqr+Beta_optSqr+GammaSqr"
