"","PhotonIndex","log10PeakFlux","log10Ta","log10NH","log10Fa","Alpha","log10T90","Beta","Gamma","log10Fluence","PhotonIndexSqr","log10PeakFluxSqr","log10TaSqr","log10NHSqr","log10FaSqr","AlphaSqr","log10T90Sqr","BetaSqr","GammaSqr","log10FluenceSqr","log10T90Err","log10FaErr","log10TaErr","AlphaErr","BetaErr","log10FluenceErr","PhotonIndexErr","log10PeakFluxErr","GRB","is_optical","PhotonIndex_opt","log10PeakFlux_opt","log10Ta_opt","log10NH_opt","log10Fa_opt","Alpha_opt","log10T90_opt","Beta_opt","Gamma_opt","log10Fluence_opt","Redshift_crosscheck","log10z"
"180115A",1.66,-0.22184875,3.48618230456264,20.61397389,-10.319749691107,1.30960743681303,1.611723308,0.924407817361602,1.9512,-6.119186408,2.7556,0.0492168678765625,12.1534670606457,424.935919537602,106.497233687103,1.71507163855599,2.59765202155046,0.854529812799241,3.80718144,37.4444422958519,0.057915224642575,0.833297516464585,0.470992604341124,0.244784839849413,0.17402687165464,0.062858412,0.22,0.144764827,"180115A",1,0.415,-0.0554621875,0.87154557614066,5.1534934725,-2.57993742277675,0.327401859203257,0.402930827,0.2311019543404,0.4878,-1.529796602,2.487,0.542451947375977
"180205A",2.04,0.531478917,3.21372,21.4933967,-10.30627305,1.09633,1.190331698,1.03,1.88733,-6,4.1616,0.282469839215493,10.3279962384,461.966101703571,106.219264181156,1.2019394689,1.41688955126356,1.0609,3.5620145289,36,0.0875106835560367,0.06455,0.088815,0.042095,0.005,0.043429448,0.13,0.038320101,"180205A",0,0,0,0,0,0,0,0,0,0,0,1.409,0.381836799998343
"180325A",1.18,0.973127854,3.56187537620355,22.14319598,-10.7168043767197,1.34431089252362,1.973589623,0.910396006324578,1.85846,-5.187086643,1.3924,0.946977820230645,12.6869561956052,490.321128208688,114.849896048879,1.80717177575765,3.89505600001328,0.828820888331741,3.4538735716,26.905867841989,0.0777158547080599,0.833297516464585,0.470992604341124,0.244784839849413,0.17402687165464,0.013362907,0.05,0.013860462,"180325A",1,0.295,0.2432819635,0.890468844050888,5.535798995,-2.67920109417993,0.336077723130905,0.49339740575,0.227599001581144,0.464615,-1.29677166075,2.248,0.511616020569138
"180329B",0.97,0.146128036,4.02296,21.41988474,-11.14935376,1.50063,2.322219295,0.77,1.86768,-5.48148606,0.9409,0.0213534029052173,16.1842071616,458.811462274885,124.308089265626,2.2518903969,5.3927024540703,0.5929,3.4882285824,30.0466894259743,0.091090048181127,0.04825,0.04314,0.069665,0,0.039481317,0.56,0.124084138,"180329B",0,0,0,0,0,0,0,0,0,0,0,1.998,0.476831628512261
"180620B",1.3,0.556302501,4.6659,21.21643247,-10.98296666,1.09835,2.29841638,0.9,1.99236,-5,1.69,0.309472472618855,21.77062281,450.13700675407,120.625556654672,1.2063727225,5.2827178558523,0.81,3.9694983696,25,0.0599542916300528,0.0437,0.067125,0.059445,0.005,0.013028834,0.2,0.024127471,"180620B",0,0,0,0,0,0,0,0,0,0,0,1.1175,0.325823419002744
"180624A",1.91,0.146128036,4.171185481,21.1034582,-11.54363397,1.243849338,2.686993566,0.95,2.06008,-5.236572006,3.6481,0.0213534029052173,17.3987883169052,445.355947999147,133.255485233338,1.54716117564304,7.2199344237254,0.9025,4.2439296064,27.4216863740229,0.0343795484387942,0.088149935,0.099379055,0.123366444,0,0.022463508,0.1,0.062042069,"180624A",0,0,0,0,0,0,0,0,0,0,0,2.855,0.586024382386976
"180720B",1.36,1.831869774,3.62033,21.24271531,-8.847711656,1.34127,3.06444019010425,0.729,1.8461,-4.065501549,1.8496,3.35574686889481,13.1067893089,451.252953741708,78.2820015477183,1.7990052129,9.39079367872617,0.531441,3.40808521,16.5283028449214,0.00138098327707093,0.004975,0.00614,0.005375,0,0.005049936,0.03,0.016629833,"180720B",0,0,0,0,0,0,0,0,0,0,0,0.654,0.218535505216528
"180728A",1.97,2.120573931,3.8695,21.58733599,-9.42365865,1.1986,0.938519725,0.8595,1.70111,-4.528708289,3.8809,4.49683379683679,14.97303025,466.013075145149,88.8053423517198,1.43664196,0.880819274214076,0.73874025,2.8937752321,20.5091987668573,0.0148761559757772,0.009885,0.014745,0.0091,0.042486494,0.008803267,0.03,0.009541318,"180728A",0,0,0,0,0,0,0,0,0,0,0,0.117,0.0480531731156091
"181010A",1.52,0.146128036,3.15711,22.27837171,-9.928117993,1.07011,1.214843848,1.115,1.76613,-6.161150909,2.3104,0.0213534029052173,9.9673435521,496.325846048928,98.5675268829304,1.1451354121,1.47584557502345,1.243225,3.1192151769,37.9597805234715,0.0580681587793652,0.034615,0.057805,0.033375,0.007041969,0.04405886,0.15,0.062042069,"181010A",0,0,0,0,0,0,0,0,0,0,0,1.39,0.378397900948138
"181020A",1.25,0.886490725,4.29043,20.65703194,-10.42365865,2.64643,2.376576957,1.228,1.93674,-5.091514981,1.5625,0.785865805511026,18.4077895849,426.71296857018,108.65265965172,7.0035917449,5.64811803254338,1.507984,3.7509618276,25.9235248017474,0.0211468897196027,0.1418,0.047555,0.091985,0.029531206,0.016084981,0.06,0.016920564,"181020A",0,0,0,0,0,0,0,0,0,0,0,2.938,0.595275711802099
"181201A",1.62357778401957,0.899550776141651,4.25599522826906,21.1468434832998,-10.3511062180143,1.20238852577654,1.283301229,0.959377190093403,1.97913612783146,-5.37153011911936,2.6360048207619,0.809191598857047,18.113495383049,447.188989307179,107.145399936614,1.44573816691908,1.64686204435291,0.920404592871514,3.91697981248771,28.8533358206064,0.169579312058566,0.833297516464585,0.470992604341124,0.244784839849413,0.17402687165464,0.0288230416508681,0.178235765696061,0.0293124960699646,"181201A",1,0.405894446004892,0.224887694035413,1.06399880706727,5.28671087082495,-2.58777655450357,0.300597131444135,0.32082530725,0.239844297523351,0.494784031957865,-1.34288252977984,0.45,0.161368002234975
"190114A",2.06,-0.301029996,3.74534,21.6447605,-10.75202673,1.18375,1.823474229,0.86,1.83214,-6.096910013,4.2436,0.09061905849176,14.0275717156,468.49565710236,115.606078802635,1.4012640625,3.32505826382714,0.7396,3.3567369796,37.1723117066197,0.0664080102705681,0.03365,0.042215,0.04616,0,0.065144172,0.22,0.173717793,"190114A",0,0,0,0,0,0,0,0,0,0,0,3.3765,0.641126932803509
"190719C",1.64,0.740362689,4.88123,20.95382587,-11.257,1.55953,2.268811904,0.915,1.5415,-5.292429824,2.6896,0.548136911263311,23.8264063129,439.062818590281,126.720049,2.4321338209,5.14750745573211,0.837225,2.37622225,28.0098134419647,0.0226602223323686,0.2175,0.1943,0.21085,0.22,0.025546734,0.09,0.02368879,"190719C",0,0,0,0,0,0,0,0,0,0,0,2.469,0.54020429984206
"190829A",2.56,1.255272505,4.0838,22.04910001,-9.56068,1.03996,1.764922985,1.16,2.0913,-5.193820026,6.5536,1.57570906180898,16.67742244,486.162811250982,91.4066020624,1.0815168016,3.11495314298131,1.3456,4.37353569,26.9757664624786,0.0660733687520347,0.013585,0.01916,0.009675,0.075,0.047500959,0.21,0.065144172,"190829A",0,0,0,0,0,0,0,0,0,0,0,0.0785,0.0328201494385639
"191011A",1.94,0.255272505,3.15321333,21.65033473,-10.8132081,1.30602449,0.867467488,0.94,1.81479,-6.48148606,3.7636,0.065164051808975,9.94275430448969,468.736993921044,116.925469413906,1.70569996847976,0.75249984273703,0.8836,3.2934627441,42.0096615459743,0.0559978453284278,0.05719327,0.06597695,0.05756962,0.19,0.052641755,0.17,0.048254942,"191011A",0,0,0,0,0,0,0,0,0,0,0,1.722,0.434888120867316
"191221B",1.24,0.681241237,1.95518066,21.0181637594417,-8.11145684,1.15734724,1.681241237,1.39,1.843,-4.721246399,1.5376,0.46408962298929,3.82273141323804,441.763207818708,65.7957320671828,1.33945263393562,2.82657209698929,1.9321,3.396649,22.2901675600705,0.14476482742628,0.06184721,0.05366691,0.00551831,0.175,0.022857604,0.05,0.063334612,"191221B",0,0,0,0,0,0,0,0,0,0,0,1.148,0.332034277027518
"200205B",1.36,0.301029996,4.53640048,22.22918251,-11.7337376,1.56884903,2.660865478,0.516,1.90881,-5.26760624,1.8496,0.09061905849176,20.5789293149442,494.13655506289,137.680598065654,2.46128727893194,7.08020509201217,0.266256,3.6435556161,27.7476754996869,0.0051064352834946,0.10035241,0.08886983,0.19267266,0.18,0.016084981,0.22,0.043429448,"200205B",0,0,0,0,0,0,0,0,0,0,0,1.465,0.391816923613249
"200613A",1.74656725545063,0.228369899911643,4.34055956011705,20.9938049880807,-10.7792158006647,0.918109901428359,2.580924976,0.996678757591372,2.00996423348564,-5.23247535249562,3.05049717781235,0.0521528111856538,18.8404572949235,440.739847877562,116.1914932773,0.842925791100791,6.6611737317406,0.993368545833881,4.03995621989152,27.3787983144742,0.091090048181127,0.833297516464585,0.470992604341124,0.244784839849413,0.17402687165464,0.041388018888279,0.176273323751351,0.0694499683839808,"200613A",1,0.436641813862657,0.0570924749779107,1.08513989002926,5.24845124702018,-2.69480395016617,0.22952747535709,0.645231244,0.249169689397843,0.50249105837141,-1.3081188381239,1.2255,0.347427598618541
"200829A",0.83,1.994317153,2.97975,21.08966848,-8.6381,1.29833,1.115277591,0.64,1.88219,-4.292429824,0.6889,3.97730090675002,8.8789100625,444.774116596306,74.61677161,1.6856607889,1.24384410498676,0.4096,3.5426391961,18.4249537939647,0.0969169435192129,0.00955,0.00926,0.00866,0.0195,0.008515578,0.03,0.007040235,"200829A",0,0,0,0,0,0,0,0,0,0,0,1.25,0.352182518111362
"201014A",2.55,-0.522878745,4.06975926768028,22.1524657,-11.1392680811327,0.966623942478758,1.558708571,0.91171636272856,1.97336,-6.508638306,6.5025,0.273402181972775,16.5629404968695,490.731736589677,124.083293383342,0.934361846173177,2.42957240930886,0.831226726066995,3.8941496896,42.3623725983306,0.0692396240032236,0.833297516464585,0.470992604341124,0.244784839849413,0.17402687165464,0.098066496,0.37,0.289529655,"201014A",1,0.6375,-0.13071968625,1.01743981692007,5.538116425,-2.78481702028318,0.24165598561969,0.38967714275,0.22792909068214,0.49334,-1.6271595765,4.56,0.745074791582057
"201015A",3.03,0.255272505,3.99915593002873,21.35536147,-10.8342600697836,0.783791796873613,0.990338855,1.00404957558644,2.1574,-6.698970004,9.1809,0.065164051808975,15.993248152684,456.05146351436,117.381191259707,0.614329580846367,0.980771047722711,1.00811555023531,4.65437476,44.8761991144918,0.153333382237578,0.833297516464585,0.470992604341124,0.244784839849413,0.17402687165464,0.130288345,0.68,0.096509885,"201015A",1,0.7575,0.06381812625,0.999788982507183,5.3388403675,-2.7085650174459,0.195947949218403,0.24758471375,0.25101239389661,0.53935,-1.674742501,0.426,0.154119525515847
"201020A",2.25,0.322219295,3.81783319996764,20.93258486,-10.5200709808387,1.01947577768901,1.15136985,0.999925865666688,2.0761,-6.036212173,5.0625,0.103825274070297,14.5758503427751,438.173108921101,110.671893441885,1.03933086129461,1.32565253148902,0.999851736829275,4.31019121,36.4358573974734,0.0664439832683159,0.833297516464585,0.470992604341124,0.244784839849413,0.17402687165464,0.033044145,0.14,0.041361379,"201020A",1,0.5625,0.08055482375,0.95445829999191,5.233146215,-2.63001774520967,0.254868944422252,0.2878424625,0.249981466416672,0.519025,-1.50905304325,2.903,0.591398551281249
"201021C",1.63,0,3.47475449365005,20.75199541,-10.1492016687259,1.43669008021424,1.387033701,0.881811383630671,1.6168,-6,2.6569,0,12.0739187911412,430.645313496661,103.006294512469,2.064078386586,1.92386248770976,0.777591316300638,2.61404224,36,0.199990220376636,0.833297516464585,0.470992604341124,0.244784839849413,0.17402687165464,0.043429448,0.15,0.086858896,"201021C",1,0.4075,0,0.868688623412513,5.1879988525,-2.53730041718147,0.35917252005356,0.34675842525,0.220452845907668,0.4042,-1.5,1.07,0.315970345456918
"201104B",1.47,0.612783857,2.72159651,21.73058526,-9.38944702,1.19537497,0.937517892,0.605,1.55046,-5.744727495,2.1609,0.375504055399796,7.40708756324418,472.218335742129,88.1617153413869,1.4289213189025,0.878939797820124,0.366025,2.4039262116,33.001893991809,0.00811616012140756,0.02110237,0.02972805,0.02348264,0.175,0.024127471,0.07,0.031777645,"201104B",0,0,0,0,0,0,0,0,0,0,0,1.954,0.470410490975931
"210204A",1.71047871175346,0.493025576197725,4.09385074695397,21.0584880674433,-10.4726564013948,1.15977729359536,2.301029996,0.956049296103153,1.98957333119557,-5.18451228666849,2.92573742336178,0.243074218785099,16.7596139383356,443.459919686652,109.676532101675,1.34508337073938,5.29473904249176,0.914030256579334,3.95840204020464,26.8791676506165,0.366834332492466,0.833297516464585,0.470992604341124,0.244784839849413,0.17402687165464,0.0338538542545085,0.143781575971085,0.0534933364415772,"210204A",1,0.427619677938365,0.123256394049431,1.02346268673849,5.26462201686082,-2.6181641003487,0.28994432339884,0.575257499,0.239012324025788,0.497393332798892,-1.29612807166712,0.876,0.273232834043046
"210210A",1.53,0.84509804,3.72413045,21.12319546,-10.1403778,1.5451851,0.819543936,0.965,1.85188,-6.008773924,2.3409,0.714190697211842,13.8691476086172,446.189386441365,102.827261926733,2.38759699326201,0.671652263034372,0.931225,3.4294595344,36.1053640697424,0.038778433249538,0.05799791,0.08857348,0.10645081,0.15,0.035452611,0.58,0.031021034,"210210A",0,0,0,0,0,0,0,0,0,0,0,0.715,0.234264124378789
"210411C",1.6,0.681241237,2.93128506,21.05996459,-9.72925773,1.16829405,1.10720997,1.21,1.88408,-5.920818754,2.56,0.46408962298929,8.5924321029792,443.522108532054,94.6584559767648,1.3649109872654,1.2259139176674,1.4641,3.5497574464,35.0560947177181,0.0202577864729536,0.05048963,0.05901459,0.03209979,0.14,0.036191207,0.4,0.027143405,"210411C",0,0,0,0,0,0,0,0,0,0,0,2.826,0.582744965691277
"210517A",1.85,0.176091259,3.057651,21.15768338,-10.8415194,1.21043545,0.485721426,0.66,1.71079,-6.823908741,3.4225,0.0310081314962051,9.349229637801,447.647566008328,117.538542900576,1.4651539786167,0.235925303675473,0.4356,2.9268024241,46.5657305054962,0.199990220376636,0.25872455,0.32132806,0.08060357,0.22,0.086858896,0.25,0.057905931,"210517A",0,0,0,0,0,0,0,0,0,0,0,2.486,0.542327382773974
"210610B",0.98,1.130333768,2.89514,21.03780485,-9.19036,1.05139,1.841234296,0.78,1.91684,-4.443697499,0.9604,1.27765442708108,8.3818356196,442.589232906684,84.4627169296,1.1054209321,3.39014373276662,0.6084,3.6742755856,19.7464474626189,0.015836913202155,0.0226,0.02831,0.01291,0.029,0.012063736,0.11,0.022518973,"210610B",0,0,0,0,0,0,0,0,0,0,0,1.13,0.328379603438738
"210619B",1.41,2.06069784,2.91049117,21.83430305,-8.55006175,1.12578835,1.784617293,0.745,1.92306,-4.022276395,1.9881,4.24647558778067,8.47095885064797,476.736789679239,73.103555928813,1.26739940899572,3.18485888247465,0.555025,3.6981597636,16.1787073977742,0.00197833385726092,0.01027813,0.01099582,0.00437126,0.07,0.004571521,0.02,0.008308242,"210619B",0,0,0,0,0,0,0,0,0,0,0,1.937,0.4679039465228
"210722A",1.62,0.342422681,3.6504,20.54058972,-10.3507,1.43908,1.700703717,0.81,1.83712,-5.602059991,2.6244,0.117253292463228,13.32542016,421.91582604537,107.13699049,2.0709512464,2.89239313301762,0.6561,3.3750098944,31.3830761427629,0.0911698774157967,0.0364819,0.0395981,0.048071,0.09,0.034743559,0.14,0.098703291,"210722A",0,0,0,0,0,0,0,0,0,0,0,1.145,0.331427296520743
"210822A",1.3,1.442479769,2.4985,21.53322281,-8.20842,1.267456,2.257198426,0.77,1.70788,-4.698970004,1.69,2.08074788397429,6.24250225,463.679684585104,67.3781588964,1.606444711936,5.09494473433688,0.5929,2.9168540944,22.0803190984918,0.102616483810065,0.017735,0.01621,0.008455,0.026,0.00868589,0.4,0.010974951,"210822A",0,0,0,0,0,0,0,0,0,0,0,1.736,0.437116093048079
"211024B",1.63,-0.045757491,3.43921565,20.98677173,-8.56429146,1.92622006,2.780677274,1.07,2.08,-5.167491087,2.6569,0.00209374798261508,11.8282042872049,440.444587647127,73.3470882118289,3.7103237195464,7.73216610214007,1.1449,4.3264,26.7029641342244,0.014863865494915,0.01916437,0.01167528,0.00965772,0.055,0.019160051,0.09,0.096509885,"211024B",0,0,0,0,0,0,0,0,0,0,0,1.1137,0.325043347403704
"220117A",1.84,0.278753601,3.43803362,21.99532933,-10.1070569,1.68612083,1.697316542,1.2,1.78537,-5.795880017,3.3856,0.0777035700704672,11.8200751722503,483.794512335158,102.152599179838,2.84300345335989,2.88088344374684,1.44,3.1875460369,33.5922251714599,0.0299157959274313,0.05084186,0.04500955,0.06200239,0.55,0.05428681,0.18,0.091430417,"220117A",0,0,0,0,0,0,0,0,0,0,0,4.961,0.775319121829478
"230116D",1.38,-0.22184875,3.79761,21.67796993,-11.1278,1.57289,1.612783857,0.84,1.76412,-6.090443971,1.9044,0.0492168678765625,14.4218417121,469.934380285984,123.82793284,2.4739829521,2.6010717693998,0.7056,3.1121193744,37.0935077638903,0.118428290656009,0.1014,0.13824,0.23491,0.22,0.064181451,0.22,0.144764827,"230116D",0,0,0,0,0,0,0,0,0,0,0,3.81,0.682145076373832
"230325A",1.82,0.51851394,3.7823081,22.22918251,-10.9066853,0.931411844,1.580354661,1.025,2.0855,-5.886056648,3.3124,0.268856705974324,14.3058545633256,494.13655506289,118.955784233236,0.86752802314348,2.49752085454443,1.050625,4.34931025,34.645662863465,0.131947893505177,0.1875455,0.20042492,0.05714513,0.18,0.066814536,0.18,0.052641755,"230325A",0,0,0,0,0,0,0,0,0,0,0,1.664,0.425534220498263
"230506C",1.89,0.380211242,4.25859,20.96124782,-11.4531,1.14181,1.491361694,1.11,2.08995,-5.769551079,3.5721,0.144560588543183,18.1355887881,439.373910171455,131.17349961,1.3037300761,2.22415970233055,1.2321,4.3678910025,33.2877196531901,0.0886038540296678,0.1023,0.11841,0.11299,0.29,0.051093469,0.17,0.090478017,"230506C",0,0,0,0,0,0,0,0,0,0,0,3.7,0.672097857935718
"230818A",1.36,0.826074803,3.9564,21.31377445,-11.0883,1.39195,0.992111488,1.02,2.00403,-5.721246399,1.8496,0.682399580151489,15.65310096,454.276981305473,122.95039689,1.9375248025,0.984285204621574,1.0404,4.0161362409,32.7326603580705,0.0552798328138297,0.2044,0.12794,0.19715,0.29,0.022857604,0.1,0.032410036,"230818A",0,0,0,0,0,0,0,0,0,0,0,2.42,0.534026106056135
"231210B",1.08,0.591064607,3.24045,21.82763844,-10.048,1.60174,0.873320602,0.84,1.66432281,-5.853871964,1.1664,0.349357369648064,10.5005162025,476.445799867366,100.962304,2.5655710276,0.762688873877642,0.7056,2.7699704158863,34.2678169709052,0.037615599688349,0.05243,0.04808,0.060675,0.362,0.062042069,0.19,0.077950292,"231210B",0,0,0,0,0,0,0,0,0,0,0,3.13,0.615950051656401
"970508A",1.89125935641635,0.329125184024259,4.54612149675028,20.9147184367958,-11.167866901105,1.11378890259736,1.120573931,0.842113143669902,1.95905288678887,-6.01308853019273,3.57686195323239,0.108323386759002,20.667220663215,437.425447290446,124.721251120797,1.24052571954903,1.25568593483679,0.709154546741605,3.8378882132358,36.1572336719354,0.366834332492466,0.833297516464585,0.470992604341124,0.244784839849413,0.17402687165464,0.0513926781795972,0.291747439511379,0.0729767332031779,"970508A",1,0.472814839104088,0.0822812960060647,1.13653037418757,5.22867960919895,-2.79196672527625,0.27844722564934,0.28014348275,0.210528285917475,0.489763221697217,-1.50327213254818,0.83,0.262451089730429
