"formula_idx","wins","formula"
3225,1,"Response ~  (AlphaSqr+log10PeakFluxSqr+log10T90+Alpha+log10Fa)^2+log10PeakFlux+PhotonIndex+log10Ta+log10NH+PhotonIndexSqr+log10TaSqr+log10NHSqr+log10FaSqr+log10T90Sqr"
3237,1,"Response ~  (AlphaSqr+log10NHSqr+log10T90+Alpha+log10Fa)^2+log10PeakFlux+PhotonIndex+log10Ta+log10NH+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10FaSqr+log10T90Sqr"
3266,1,"Response ~  (log10T90Sqr+AlphaSqr+PhotonIndexSqr+Alpha+log10Fa)^2+log10PeakFlux+PhotonIndex+log10Ta+log10NH+log10T90+log10PeakFluxSqr+log10TaSqr+log10NHSqr+log10FaSqr"
3293,1,"Response ~  (log10FaSqr+log10TaSqr+PhotonIndexSqr+log10T90+log10Fa)^2+log10PeakFlux+PhotonIndex+log10Ta+log10NH+Alpha+log10PeakFluxSqr+log10NHSqr+AlphaSqr+log10T90Sqr"
3375,1,"Response ~  (AlphaSqr+log10FaSqr+log10TaSqr+log10T90+Alpha)^2+log10PeakFlux+PhotonIndex+log10Ta+log10NH+log10Fa+log10PeakFluxSqr+PhotonIndexSqr+log10NHSqr+log10T90Sqr"
3380,1,"Response ~  (log10T90Sqr+AlphaSqr+log10NHSqr+log10T90+Alpha)^2+log10PeakFlux+PhotonIndex+log10Ta+log10NH+log10Fa+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10FaSqr"
3381,1,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+log10T90+Alpha)^2+log10PeakFlux+PhotonIndex+log10Ta+log10NH+log10Fa+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10NHSqr"
3397,1,"Response ~  (log10T90Sqr+AlphaSqr+log10TaSqr+log10PeakFluxSqr+Alpha)^2+log10PeakFlux+PhotonIndex+log10Ta+log10NH+log10Fa+log10T90+PhotonIndexSqr+log10NHSqr+log10FaSqr"
3400,1,"Response ~  (log10T90Sqr+AlphaSqr+log10NHSqr+log10PeakFluxSqr+Alpha)^2+log10PeakFlux+PhotonIndex+log10Ta+log10NH+log10Fa+log10T90+PhotonIndexSqr+log10TaSqr+log10FaSqr"
3836,1,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+log10Fa+PhotonIndex+log10PeakFlux)^2+log10Ta+log10NH+Alpha+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10NHSqr+AlphaSqr"
3998,1,"Response ~  (log10FaSqr+log10NHSqr+log10Fa+log10NH+log10Ta+log10PeakFlux)^2+PhotonIndex+Alpha+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr+log10T90Sqr"
4156,1,"Response ~  (log10FaSqr+log10NHSqr+PhotonIndexSqr+log10Fa+log10Ta+log10PeakFlux)^2+PhotonIndex+log10NH+Alpha+log10T90+log10PeakFluxSqr+log10TaSqr+AlphaSqr+log10T90Sqr"
