GRB,InvZphot,InvZspec,Dlogz,Zphot,Zspec,Dz,normDz,SD,z_SD,pred_max,pred_min,linpred_max,linpred_min,InvZphot_corrected,Zphot_corrected,pred_max_corrected,pred_min_corrected,linpred_max_corrected,linpred_min_corrected
051109A,0.5083,0.5245,0.0162,2.22329459545515,2.34580017853301,0.122505583077861,0.0366147338576491,0,0,0.532075762231041,0.489868769167521,2.40467578743802,2.0893617785209,0.5745066901597761,2.7541073750312735,0.5879697307869363,0.5640699938681946,2.8723065499619453,2.6649663699220034
051111A,0.5071,0.4065,-0.1006,2.21440059652438,1.54976408779928,-0.6646365087251,-0.260665883524445,0,0,0.526778005386876,0.493244716978795,2.3633960157673,2.11347022631185,0.4408761110221821,1.7597904725287643,0.4600862830160274,0.4273502294794184,1.884604542084558,1.6751628791252249
060115A,0.5853,0.6561,0.0708,2.84857540415743,3.5300187543224,0.681443350164975,0.150428372843879,0,0,0.602379469650524,0.575139736721466,3.00294358664899,2.75958351569157,0.7202650427798635,4.251278393628454,0.7303361760000815,0.7142739103194087,4.374476595721625,4.179333904903444
060124A,0.4659,0.518,0.0521,1.92347914438769,2.29609712177458,0.372617977386888,0.113048239666638,0,0,0.476172484732072,0.451670568290119,1.99345328276999,1.82924507321925,0.5504976629393439,2.5522020693741583,0.5563144640137258,0.5424402380984521,2.6000991683803463,2.486905986140719
060206A,0.5598,0.7031,0.1433,2.62910889640948,4.04777513500947,1.4186662386,0.281047828133361,0,0,0.608865603710735,0.518335172818303,3.06317571122297,2.29864191252197,0.7052286334316561,4.072576827522758,0.7341608099928926,0.6807783544098259,4.4220161894308,3.79488675380258
060210A,0.5511,0.6911,0.14,2.55713215134588,3.91020924883086,1.35307709748498,0.27556403992501,0,0,0.579263310424208,0.528445833201037,2.79545031353522,2.37633735099336,0.7000985643599148,4.013009923946677,0.7167054296202687,0.6867402378723941,4.208413184764033,3.861163606614901
060223A,0.7265,0.7332,0.0066999999999999,4.32721224322962,4.41003406863468,0.0828218254050563,0.015308928623061,0,0,0.778772473735696,0.689950194915104,5.00858865900792,3.89722654535547,0.8035254741511133,5.361001150861858,0.8343486236700679,0.7819734023529296,5.828866516506808,5.053038027887002
060306A,0.3736,0.4081,0.0345,1.36374160811629,1.55917509090989,0.1954334827936,0.0763658115803696,0,0,0.399799268731325,0.33886478479559,1.51072570378905,1.18205043664029,0.3105499976403482,1.044325272993185,0.3361263936493354,0.2766405924338138,1.1683350681794715,0.8907782262742163
060502A,0.5044,0.3984,-0.106,2.19447872420869,1.50264932573108,-0.691829398477612,-0.276438808811344,0,0,0.53127177179416,0.493954796061927,2.39837869018327,2.11856496851531,0.4382403019874933,1.7430915479187243,0.4644732126812497,0.4280434268359602,1.9138904002324089,1.6794362389313084
060510B,0.5514,0.7709,0.2195,2.55959018006083,4.90065196995666,2.34106178989583,0.396746292073387,0,0,0.596460082620632,0.516817533403337,2.94875403433769,2.28713494572438,0.7002754632934232,4.015052263367834,0.7268457318247119,0.679883458429967,4.331454802559381,3.785016706613402
