GRB,InvZphot,InvZspec,Dlogz,Zphot,Zspec,Dz,normDz,SD,z_SD,pred_max,pred_min,linpred_max,linpred_min,InvZphot_corrected,Zphot_corrected,pred_max_corrected,pred_min_corrected,linpred_max_corrected,linpred_min_corrected
081028A,0.537,0.6062,0.0691999999999999,2.44349930763339,3.03831321348852,0.59481390585513,0.147292662656371,0,0,0.590176071161096,0.484651750316177,2.89202903199023,2.05247243168069,0.6033781868212613,3.0121594734000254,0.6367753489494211,0.5705009368920662,3.332866906666398,2.719640235892977
081029A,0.5175,0.6856,0.1681,2.29230453333406,3.84841738708446,1.5561128537504,0.320952741794812,0,0,0.542910363154895,0.496810963558671,2.49068261588358,2.13914201429199,0.6951044944538011,3.955694141153984,0.711701096890757,0.6815915938105734,4.148741605484918,3.803873844775879
081221A,0.347,0.5132,0.1662,1.2233098906514,2.25986788904468,1.03655799839328,0.317975462096732,0,0,0.38043624017332,0.317312820639318,1.40124370959087,1.07640860804353,0.4840489346633332,2.0482384342823,0.5050485216888867,0.4654039403907624,2.199252527229155,1.9201417959687772
081228A,0.3661,0.6474,0.2813,1.32327168784863,3.44017410806895,2.11690242022032,0.476761128887572,0,0,0.392323097167302,0.354699004496789,1.46787465131996,1.26307529941572,0.4960446647486828,2.1336079817282623,0.5125140467183609,0.488884284394714,2.254723103274988,2.082366559582955
081230A,0.4501,0.4914,0.0413,1.81903196263647,2.10027344199819,0.281241479361719,0.0907150561469355,0,0,0.463874025564238,0.422262074152329,1.90987293793824,1.6440037949107,0.5488007551763985,2.5383497208293004,0.5574515139647389,0.5313171821604488,2.60953713301282,2.3987340474255325
090102A,0.4611,0.406,-0.0551,1.89134556264238,1.54683025258504,-0.344515310057343,-0.135272191661638,0,0,0.490432462446498,0.430638810820423,2.09337422443778,1.69549673939094,0.378224344149239,1.389045076798296,0.4102512522978358,0.3449650257496746,1.57188326355011,1.212916493636829
090313A,0.6396,0.6415,0.0019,3.36113971393065,3.3802611117036,0.0191213977729578,0.0043653556912092,0,0,0.68911273480791,0.596276829297897,3.88779220914208,2.94708818390543,0.6678159829865424,3.653888595779643,0.6989123914966568,0.6406069221392151,3.9993367516683263,3.371262851455011
090418A,0.6056,0.4163,-0.1893,3.03273792976113,1.6079544390266,-1.42478349073453,-0.5463222322497,0,0,0.636745586171506,0.577055878353647,3.33256997971449,2.77620774249957,0.5359979451864325,2.4355632239945515,0.5700045284853441,0.504831793902081,2.715391031979999,2.197656389192809
090423A,0.7671,0.9666,0.1995,4.84924752541186,8.25976574561247,3.41051822020061,0.368315820712484,0,0,0.822875684954953,0.709691977839966,5.65082751694684,4.12497767435601,0.8581290031163695,6.213217092351266,0.8945585048595562,0.8206333516503062,6.844377852749331,5.616576706142933
090424A,0.3037,0.1886,-0.1151,1.01233369876528,0.54383186282482,-0.468501835940457,-0.303466878241014,0,0,0.342437445392913,0.277583579952504,1.20007479396828,0.894888150403305,0.2063657641959224,0.6082951941211314,0.2486615860272132,0.1778503203406048,0.7728075230978582,0.5060879033016246
090618A,0.2856,0.1875,-0.0981,0.930189727634576,0.539926526059492,-0.390263201575084,-0.253429754582984,0,0,0.323227008362105,0.25978835422321,1.10487838497705,0.818814275451829,0.1866031193601217,0.5367496375419161,0.2276865007133805,0.1584204459836468,0.6892211123294782,0.4401921718354673
090726A,0.4872,0.5694,0.0822,2.07043565073006,2.71022288617465,0.639787235444587,0.172439029964646,0,0,0.518309427829324,0.470351673387569,2.29844637473336,1.95359995947845,0.5721013617819728,2.7333728235767367,0.5916395973500479,0.5615197922305312,2.905166879802777,2.64350854359099
090812A,0.4939,0.5381,0.0442,2.11817151590146,2.45223220769057,0.334060691789105,0.0967665764327541,0,0,0.519829697152395,0.471070660638557,2.31001298240731,1.95849378064366,0.5763092880422787,2.769721686782199,0.5925944005153148,0.5619713512356442,2.913761894529853,2.6472988628092757
090927A,0.438,0.3747,-0.0633,1.74157417192788,1.36973618438321,-0.371837987544672,-0.156911132131551,0,0,0.464926041380196,0.412414146619717,1.91693023010665,1.58472382866447,0.3530024051599023,1.254251696356126,0.3824018412168573,0.32506626520546,1.412136282463749,1.113811543290883
091018A,0.3293,0.2947,-0.0346,1.13451887740309,0.971060705241034,-0.16345817216206,-0.082929040048044,0,0,0.35488581678904,0.309689359358608,1.26404897336842,1.0402780596508,0.2343173502620272,0.7152101983502881,0.2622534502639977,0.2129052991018974,0.8291673899759344,0.6326958885098091
