"formula_idx","wins","formula","r","rmse","bias"
6170,0,"Response ~  (log10T90Sqr+AlphaSqr+PhotonIndexSqr+log10T90+Alpha+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+log10Fa+log10NHSqr+log10PeakFluxSqr+log10TaSqr+log10FaSqr",0.3,0.21,0.034
6184,0,"Response ~  (log10T90Sqr+AlphaSqr+log10PeakFluxSqr+log10NHSqr+Alpha+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+log10Fa+log10T90+PhotonIndexSqr+log10TaSqr+log10FaSqr",0.28,0.23,-0.12
6200,0,"Response ~  (log10T90Sqr+AlphaSqr+PhotonIndexSqr+log10PeakFluxSqr+Alpha+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+log10Fa+log10T90+log10NHSqr+log10TaSqr+log10FaSqr",0.48,0.17,-0.27
6207,0,"Response ~  (log10T90Sqr+AlphaSqr+log10TaSqr+PhotonIndexSqr+Alpha+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+log10Fa+log10T90+log10NHSqr+log10PeakFluxSqr+log10FaSqr",0.18,0.25,-0.22
6208,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+PhotonIndexSqr+Alpha+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+log10Fa+log10T90+log10NHSqr+log10PeakFluxSqr+log10TaSqr",0.48,0.17,-0.11
6209,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+log10TaSqr+Alpha+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+log10Fa+log10T90+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr",0.33,0.22,-0.15
6213,0,"Response ~  (log10T90Sqr+PhotonIndexSqr+log10PeakFluxSqr+log10NHSqr+log10T90+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+log10Fa+Alpha+log10TaSqr+log10FaSqr+AlphaSqr",0.21,0.19,-0.051
6294,0,"Response ~  (AlphaSqr+log10FaSqr+PhotonIndexSqr+log10T90+Alpha+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10NHSqr+log10PeakFluxSqr+log10TaSqr+log10T90Sqr",0.4,0.2,-0.29
6296,0,"Response ~  (log10T90Sqr+AlphaSqr+PhotonIndexSqr+log10T90+Alpha+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10NHSqr+log10PeakFluxSqr+log10TaSqr+log10FaSqr",0.46,0.21,-0.31
6315,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10NHSqr+Alpha+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10T90+log10PeakFluxSqr+log10TaSqr+AlphaSqr",0.37,0.21,0.34
6316,0,"Response ~  (log10T90Sqr+AlphaSqr+PhotonIndexSqr+log10NHSqr+Alpha+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10T90+log10PeakFluxSqr+log10TaSqr+log10FaSqr",0.47,0.17,-0.28
6326,0,"Response ~  (log10T90Sqr+AlphaSqr+PhotonIndexSqr+log10PeakFluxSqr+Alpha+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10T90+log10NHSqr+log10TaSqr+log10FaSqr",0.47,0.18,-0.1
6332,0,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+PhotonIndexSqr+Alpha+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10T90+log10NHSqr+log10PeakFluxSqr+AlphaSqr",0.55,0.17,-0.65
6333,0,"Response ~  (log10T90Sqr+AlphaSqr+log10TaSqr+PhotonIndexSqr+Alpha+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10T90+log10NHSqr+log10PeakFluxSqr+log10FaSqr",0.4,0.2,-0.077
6334,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+PhotonIndexSqr+Alpha+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10T90+log10NHSqr+log10PeakFluxSqr+log10TaSqr",0.47,0.18,-0.43
6335,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+log10TaSqr+Alpha+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10T90+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr",0.54,0.21,0.21
6346,0,"Response ~  (log10FaSqr+log10TaSqr+PhotonIndexSqr+log10NHSqr+log10T90+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+Alpha+log10PeakFluxSqr+AlphaSqr+log10T90Sqr",0.59,0.17,-0.15
6353,0,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+log10NHSqr+log10T90+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+Alpha+log10PeakFluxSqr+PhotonIndexSqr+AlphaSqr",0.2,0.19,-0.2
6361,0,"Response ~  (log10T90Sqr+AlphaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10T90+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+Alpha+log10NHSqr+log10TaSqr+log10FaSqr",0.53,0.2,-0.42
6367,0,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+PhotonIndexSqr+log10T90+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+Alpha+log10NHSqr+log10PeakFluxSqr+AlphaSqr",0.56,0.16,-0.3
6371,0,"Response ~  (log10FaSqr+log10TaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10NHSqr+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+Alpha+log10T90+AlphaSqr+log10T90Sqr",0.41,0.17,-0.12
6394,0,"Response ~  (AlphaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10NHSqr+log10T90+Alpha)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+log10TaSqr+log10FaSqr+log10T90Sqr",0.38,0.2,-0.19
6415,0,"Response ~  (AlphaSqr+log10FaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10T90+Alpha)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+log10NHSqr+log10TaSqr+log10T90Sqr",0.4,0.21,-0.044
6423,0,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+PhotonIndexSqr+log10T90+Alpha)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+log10NHSqr+log10PeakFluxSqr+AlphaSqr",0.49,0.16,-0.3
6424,0,"Response ~  (log10T90Sqr+AlphaSqr+log10TaSqr+PhotonIndexSqr+log10T90+Alpha)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+log10NHSqr+log10PeakFluxSqr+log10FaSqr",0.21,0.21,-0.2
6425,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+PhotonIndexSqr+log10T90+Alpha)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+log10NHSqr+log10PeakFluxSqr+log10TaSqr",0.44,0.2,-0.43
6447,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+log10TaSqr+PhotonIndexSqr+Alpha)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+log10T90+log10NHSqr+log10PeakFluxSqr",0.49,0.17,-0.25
6494,0,"Response ~  (log10FaSqr+log10NHSqr+log10Fa+log10Ta+PhotonIndex+log10PeakFlux+log10NH)^2+Alpha+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.44,0.17,-0.075
6571,0,"Response ~  (AlphaSqr+log10TaSqr+log10NHSqr+log10Ta+PhotonIndex+log10PeakFlux+log10NH)^2+log10Fa+Alpha+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10FaSqr+log10T90Sqr",0.32,0.22,0.041
6607,0,"Response ~  (AlphaSqr+log10NHSqr+Alpha+log10Fa+PhotonIndex+log10PeakFlux+log10NH)^2+log10Ta+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10FaSqr+log10T90Sqr",0.29,0.24,0.037
6643,0,"Response ~  (log10T90Sqr+log10FaSqr+log10T90+log10Fa+PhotonIndex+log10PeakFlux+log10NH)^2+log10Ta+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr",0.47,0.18,-0.25
6654,0,"Response ~  (log10FaSqr+log10TaSqr+log10NHSqr+log10Fa+PhotonIndex+log10PeakFlux+log10NH)^2+log10Ta+Alpha+log10T90+log10PeakFluxSqr+PhotonIndexSqr+AlphaSqr+log10T90Sqr",0.44,0.19,-0.34
6837,0,"Response ~  (log10FaSqr+log10NHSqr+log10T90+log10Fa+log10Ta+log10PeakFlux+log10NH)^2+PhotonIndex+Alpha+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.22,0.21,-0.086
6861,0,"Response ~  (log10FaSqr+PhotonIndexSqr+log10NHSqr+log10Fa+log10Ta+log10PeakFlux+log10NH)^2+PhotonIndex+Alpha+log10T90+log10PeakFluxSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.5,0.17,-0.095
7117,0,"Response ~  (log10FaSqr+log10TaSqr+PhotonIndexSqr+log10NHSqr+log10Fa+log10PeakFlux+log10NH)^2+PhotonIndex+log10Ta+Alpha+log10T90+log10PeakFluxSqr+AlphaSqr+log10T90Sqr",0.37,0.2,-0.08
7137,0,"Response ~  (AlphaSqr+log10FaSqr+log10TaSqr+PhotonIndexSqr+log10Fa+log10PeakFlux+log10NH)^2+PhotonIndex+log10Ta+Alpha+log10T90+log10NHSqr+log10PeakFluxSqr+log10T90Sqr",0.44,0.18,-0.33
7288,0,"Response ~  (AlphaSqr+PhotonIndexSqr+Alpha+log10Fa+log10Ta+PhotonIndex+log10NH)^2+log10PeakFlux+log10T90+log10NHSqr+log10PeakFluxSqr+log10TaSqr+log10FaSqr+log10T90Sqr",0.5,0.19,0.031
7299,0,"Response ~  (log10FaSqr+log10NHSqr+log10T90+log10Fa+log10Ta+PhotonIndex+log10NH)^2+log10PeakFlux+Alpha+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.55,0.17,-0.68
7308,0,"Response ~  (log10FaSqr+PhotonIndexSqr+log10T90+log10Fa+log10Ta+PhotonIndex+log10NH)^2+log10PeakFlux+Alpha+log10NHSqr+log10PeakFluxSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.31,0.17,0.15
7315,0,"Response ~  (log10T90Sqr+log10FaSqr+log10T90+log10Fa+log10Ta+PhotonIndex+log10NH)^2+log10PeakFlux+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr",0.43,0.17,-0.04
7316,0,"Response ~  (log10T90Sqr+AlphaSqr+log10T90+log10Fa+log10Ta+PhotonIndex+log10NH)^2+log10PeakFlux+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10FaSqr",0.4,0.19,-0.47
7319,0,"Response ~  (log10FaSqr+log10PeakFluxSqr+log10NHSqr+log10Fa+log10Ta+PhotonIndex+log10NH)^2+log10PeakFlux+Alpha+log10T90+PhotonIndexSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.21,0.19,0.21
7532,0,"Response ~  (log10T90Sqr+AlphaSqr+log10TaSqr+Alpha+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10T90+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10FaSqr",0.29,0.2,-0.2
7563,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10T90+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+Alpha+log10NHSqr+log10PeakFluxSqr+log10TaSqr+AlphaSqr",0.44,0.24,-0.094
7566,0,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+log10T90+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+AlphaSqr",0.45,0.18,-0.14
7573,0,"Response ~  (log10FaSqr+log10TaSqr+log10PeakFluxSqr+log10NHSqr+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+Alpha+log10T90+PhotonIndexSqr+AlphaSqr+log10T90Sqr",0.53,0.17,-0.086
7579,0,"Response ~  (log10FaSqr+log10TaSqr+PhotonIndexSqr+log10NHSqr+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+Alpha+log10T90+log10PeakFluxSqr+AlphaSqr+log10T90Sqr",0.54,0.17,-0.69
7583,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10NHSqr+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+Alpha+log10T90+log10PeakFluxSqr+log10TaSqr+AlphaSqr",0.44,0.21,-0.45
7586,0,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+log10NHSqr+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+Alpha+log10T90+log10PeakFluxSqr+PhotonIndexSqr+AlphaSqr",0.34,0.2,-0.21
7596,0,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+log10PeakFluxSqr+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+Alpha+log10T90+log10NHSqr+PhotonIndexSqr+AlphaSqr",0.43,0.18,-0.025
7603,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+log10TaSqr+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+Alpha+log10T90+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr",0.3,0.21,-0.11
7638,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+log10T90+Alpha+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10Fa+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr",0.48,0.21,-0.46
7646,0,"Response ~  (AlphaSqr+log10FaSqr+log10PeakFluxSqr+log10NHSqr+Alpha+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10Fa+log10T90+PhotonIndexSqr+log10TaSqr+log10T90Sqr",0.3,0.22,-0.015
7672,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+PhotonIndexSqr+Alpha+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10Fa+log10T90+log10NHSqr+log10PeakFluxSqr+log10TaSqr",0.4,0.18,-0.34
7682,0,"Response ~  (log10T90Sqr+log10FaSqr+log10PeakFluxSqr+log10NHSqr+log10T90+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10Fa+Alpha+PhotonIndexSqr+log10TaSqr+AlphaSqr",0.51,0.18,-0.2
7712,0,"Response ~  (AlphaSqr+log10FaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10NHSqr+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10Fa+Alpha+log10T90+log10TaSqr+log10T90Sqr",0.46,0.17,-0.078
7748,0,"Response ~  (AlphaSqr+log10FaSqr+log10T90+Alpha+log10Fa+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10T90Sqr",0.27,0.2,-0.051
7813,0,"Response ~  (log10T90Sqr+log10TaSqr+PhotonIndexSqr+log10T90+log10Fa+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+Alpha+log10NHSqr+log10PeakFluxSqr+log10FaSqr+AlphaSqr",0.55,0.18,-0.088
7815,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10T90+log10Fa+log10Ta+log10NH)^2+log10PeakFlux+PhotonIndex+Alpha+log10NHSqr+log10PeakFluxSqr+log10TaSqr+AlphaSqr",0.49,0.17,0.06
7989,0,"Response ~  (AlphaSqr+PhotonIndexSqr+log10NHSqr+log10T90+Alpha+log10Fa+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10PeakFluxSqr+log10TaSqr+log10FaSqr+log10T90Sqr",0.55,0.19,-0.42
8042,0,"Response ~  (log10T90Sqr+AlphaSqr+PhotonIndexSqr+log10PeakFluxSqr+Alpha+log10Fa+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10T90+log10NHSqr+log10TaSqr+log10FaSqr",0.41,0.21,-0.0043
8083,0,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+PhotonIndexSqr+log10T90+log10Fa+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+Alpha+log10NHSqr+log10PeakFluxSqr+AlphaSqr",0.55,0.18,-0.13
8087,0,"Response ~  (log10FaSqr+log10TaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10NHSqr+log10Fa+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+Alpha+log10T90+AlphaSqr+log10T90Sqr",0.47,0.2,-0.59
8121,0,"Response ~  (AlphaSqr+log10FaSqr+PhotonIndexSqr+log10NHSqr+log10T90+Alpha+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+log10PeakFluxSqr+log10TaSqr+log10T90Sqr",0.49,0.18,-0.5
8156,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+PhotonIndexSqr+log10NHSqr+Alpha+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+log10T90+log10PeakFluxSqr+log10TaSqr",0.45,0.18,0.15
8239,0,"Response ~  (log10T90Sqr+log10FaSqr+log10T90+log10Fa+log10Ta+PhotonIndex+log10PeakFlux)^2+log10NH+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr",0.37,0.2,-0.17
8420,0,"Response ~  (AlphaSqr+log10FaSqr+log10T90+Alpha+log10Fa+PhotonIndex+log10PeakFlux)^2+log10NH+log10Ta+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10T90Sqr",0.23,0.26,0.88
8435,0,"Response ~  (AlphaSqr+log10FaSqr+log10NHSqr+Alpha+log10Fa+PhotonIndex+log10PeakFlux)^2+log10NH+log10Ta+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10T90Sqr",0.27,0.22,-0.32
8510,0,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+log10NHSqr+log10Fa+PhotonIndex+log10PeakFlux)^2+log10NH+log10Ta+Alpha+log10T90+log10PeakFluxSqr+PhotonIndexSqr+AlphaSqr",0.6,0.14,-0.088
8561,0,"Response ~  (log10T90Sqr+AlphaSqr+log10TaSqr+log10T90+Alpha+PhotonIndex+log10PeakFlux)^2+log10NH+log10Ta+log10Fa+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10FaSqr",0.41,0.22,-0.15
8707,0,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+Alpha+log10Fa+log10Ta+log10PeakFlux)^2+log10NH+PhotonIndex+log10T90+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+AlphaSqr",0.13,0.28,-0.13
8739,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10T90+log10Fa+log10Ta+log10PeakFlux)^2+log10NH+PhotonIndex+Alpha+log10NHSqr+log10PeakFluxSqr+log10TaSqr+AlphaSqr",0.43,0.19,0.038
8759,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10NHSqr+log10Fa+log10Ta+log10PeakFlux)^2+log10NH+PhotonIndex+Alpha+log10T90+log10PeakFluxSqr+log10TaSqr+AlphaSqr",0.38,0.19,-0.14
8935,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10T90+Alpha+log10Fa+log10PeakFlux)^2+log10NH+PhotonIndex+log10Ta+log10NHSqr+log10PeakFluxSqr+log10TaSqr+AlphaSqr",0.54,0.2,-0.43
8954,0,"Response ~  (AlphaSqr+log10FaSqr+PhotonIndexSqr+log10NHSqr+Alpha+log10Fa+log10PeakFlux)^2+log10NH+PhotonIndex+log10Ta+log10T90+log10PeakFluxSqr+log10TaSqr+log10T90Sqr",0.39,0.2,-0.33
8974,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+PhotonIndexSqr+Alpha+log10Fa+log10PeakFlux)^2+log10NH+PhotonIndex+log10Ta+log10T90+log10NHSqr+log10PeakFluxSqr+log10TaSqr",0.16,0.28,0.69
8990,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10NHSqr+log10T90+log10Fa+log10PeakFlux)^2+log10NH+PhotonIndex+log10Ta+Alpha+log10PeakFluxSqr+log10TaSqr+AlphaSqr",0.42,0.21,-0.44
9007,0,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+PhotonIndexSqr+log10T90+log10Fa+log10PeakFlux)^2+log10NH+PhotonIndex+log10Ta+Alpha+log10NHSqr+log10PeakFluxSqr+AlphaSqr",0.59,0.17,0.068
9174,0,"Response ~  (log10FaSqr+log10PeakFluxSqr+log10NHSqr+log10T90+log10Fa+log10Ta+PhotonIndex)^2+log10NH+log10PeakFlux+Alpha+PhotonIndexSqr+log10TaSqr+AlphaSqr+log10T90Sqr",0.38,0.19,-0.19
9181,0,"Response ~  (log10FaSqr+log10TaSqr+log10NHSqr+log10T90+log10Fa+log10Ta+PhotonIndex)^2+log10NH+log10PeakFlux+Alpha+log10PeakFluxSqr+PhotonIndexSqr+AlphaSqr+log10T90Sqr",0.27,0.19,0.16
9185,0,"Response ~  (log10T90Sqr+log10FaSqr+log10NHSqr+log10T90+log10Fa+log10Ta+PhotonIndex)^2+log10NH+log10PeakFlux+Alpha+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr",0.48,0.18,-0.055
9201,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10T90+log10Fa+log10Ta+PhotonIndex)^2+log10NH+log10PeakFlux+Alpha+log10NHSqr+log10PeakFluxSqr+log10TaSqr+AlphaSqr",0.37,0.2,-0.29
9215,0,"Response ~  (log10T90Sqr+log10FaSqr+log10PeakFluxSqr+log10NHSqr+log10Fa+log10Ta+PhotonIndex)^2+log10NH+log10PeakFlux+Alpha+log10T90+PhotonIndexSqr+log10TaSqr+AlphaSqr",0.36,0.17,-0.21
9276,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+log10T90+Alpha+log10Ta+PhotonIndex)^2+log10NH+log10PeakFlux+log10Fa+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr",0.31,0.2,-0.2
9380,0,"Response ~  (AlphaSqr+log10FaSqr+log10NHSqr+log10T90+Alpha+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10T90Sqr",0.46,0.18,-0.078
9382,0,"Response ~  (log10T90Sqr+AlphaSqr+log10NHSqr+log10T90+Alpha+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10FaSqr",0.52,0.21,-0.4
9416,0,"Response ~  (AlphaSqr+log10FaSqr+PhotonIndexSqr+log10NHSqr+Alpha+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+log10T90+log10PeakFluxSqr+log10TaSqr+log10T90Sqr",0.43,0.18,-0.12
9444,0,"Response ~  (log10T90Sqr+log10TaSqr+log10PeakFluxSqr+log10NHSqr+log10T90+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+Alpha+PhotonIndexSqr+log10FaSqr+AlphaSqr",0.19,0.19,-0.22
9472,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+log10TaSqr+log10T90+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr",0.47,0.17,0.11
9480,0,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+log10PeakFluxSqr+log10NHSqr+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+Alpha+log10T90+PhotonIndexSqr+AlphaSqr",0.42,0.18,-0.028
9548,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+log10TaSqr+log10PeakFluxSqr+Alpha+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+log10Fa+log10T90+log10NHSqr+PhotonIndexSqr",0.46,0.19,-0.073
9585,0,"Response ~  (AlphaSqr+PhotonIndexSqr+log10NHSqr+log10T90+Alpha+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+log10PeakFluxSqr+log10TaSqr+log10FaSqr+log10T90Sqr",0.3,0.2,-0.19
9604,0,"Response ~  (AlphaSqr+log10TaSqr+PhotonIndexSqr+log10T90+Alpha+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+log10NHSqr+log10PeakFluxSqr+log10FaSqr+log10T90Sqr",0.22,0.25,-0.25
9606,0,"Response ~  (AlphaSqr+log10FaSqr+PhotonIndexSqr+log10T90+Alpha+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+log10NHSqr+log10PeakFluxSqr+log10TaSqr+log10T90Sqr",0.32,0.23,-0.26
9607,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10T90+Alpha+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+log10NHSqr+log10PeakFluxSqr+log10TaSqr+AlphaSqr",0.56,0.17,-0.27
9608,0,"Response ~  (log10T90Sqr+AlphaSqr+PhotonIndexSqr+log10T90+Alpha+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+log10NHSqr+log10PeakFluxSqr+log10TaSqr+log10FaSqr",0.43,0.19,0.091
9612,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+log10T90+Alpha+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr",0.41,0.18,-0.23
9632,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+log10NHSqr+Alpha+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr",0.42,0.2,-0.018
9672,0,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10T90+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+Alpha+log10NHSqr+log10TaSqr+AlphaSqr",0.59,0.17,-0.17
9673,0,"Response ~  (log10T90Sqr+AlphaSqr+PhotonIndexSqr+log10PeakFluxSqr+log10T90+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+Alpha+log10NHSqr+log10TaSqr+log10FaSqr",0.2,0.2,-0.2
9679,0,"Response ~  (log10T90Sqr+log10FaSqr+log10TaSqr+PhotonIndexSqr+log10T90+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+Alpha+log10NHSqr+log10PeakFluxSqr+AlphaSqr",0.54,0.18,-0.17
9681,0,"Response ~  (log10T90Sqr+AlphaSqr+log10FaSqr+PhotonIndexSqr+log10T90+log10Fa+log10Ta)^2+log10NH+log10PeakFlux+PhotonIndex+Alpha+log10NHSqr+log10PeakFluxSqr+log10TaSqr",0.48,0.18,0.014
