"split","best_r_idx","best_r_val","best_rmse_idx","best_rmse_val","best_bias_idx","best_bias_val","n_candidates","n_survivors","minutes","best_r_formula"
64,3656,0.7652,4277,0.8707,11959,0.0031,16,8,2.6,"Response ~  (log10FaSqr+log10NHSqr+log10Fa+log10Ta+log10PeakFlux+log10NH)^2+PhotonIndex+log10T90+Alpha+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10T90Sqr+AlphaSqr"
65,1739,0.7147,1739,0.9225,1322,-0.0184,17,9,2.5,"Response ~  (PhotonIndexSqr+log10T90+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+Alpha+log10NHSqr+log10PeakFluxSqr+log10TaSqr+log10FaSqr+log10T90Sqr+AlphaSqr"
66,63,0.5338,63,1.0648,2034,-0.1497,17,9,2.5,"Response ~  (log10NHSqr+log10Fa)^2+log10NH+log10PeakFlux+PhotonIndex+log10Ta+log10T90+Alpha+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10FaSqr+log10T90Sqr+AlphaSqr"
67,1754,0.6165,652,1.114,5369,-0.2123,16,8,2.6,"Response ~  (log10FaSqr+log10NHSqr+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10T90+Alpha+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10T90Sqr+AlphaSqr"
68,2122,0.3573,2122,1.297,7085,-0.0358,17,9,2.6,"Response ~  (log10FaSqr+PhotonIndexSqr+log10NHSqr+Alpha+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+log10T90+log10PeakFluxSqr+log10TaSqr+log10T90Sqr+AlphaSqr"
69,8010,0.6829,8010,1.1769,5577,0.0065,17,9,2.5,"Response ~  (log10T90Sqr+log10FaSqr+PhotonIndexSqr+Alpha+log10T90+log10Fa+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10NHSqr+log10PeakFluxSqr+log10TaSqr+AlphaSqr"
70,874,0.5843,874,1.0408,6279,-0.2285,17,9,2.5,"Response ~  (log10FaSqr+log10NHSqr+log10Fa+log10PeakFlux)^2+log10NH+PhotonIndex+log10Ta+log10T90+Alpha+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10T90Sqr+AlphaSqr"
71,16,0.652,16,1.2532,52,-0.3594,17,9,2.6,"Response ~  (PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10Fa+log10T90+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10FaSqr+log10T90Sqr+AlphaSqr"
72,1770,0.71,5825,1.0475,5825,-0.3647,17,9,2.5,"Response ~  (AlphaSqr+log10FaSqr+log10Fa+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10T90+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10T90Sqr"
73,1986,0.505,368,1.1209,6861,0.004,16,8,2.6,"Response ~  (log10FaSqr+log10NHSqr+log10T90+log10Fa+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+Alpha+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10T90Sqr+AlphaSqr"
74,2129,0.5356,2129,0.9751,6642,-0.0097,17,9,2.5,"Response ~  (AlphaSqr+log10FaSqr+log10NHSqr+Alpha+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+log10T90+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10T90Sqr"
75,179,0.5092,179,1.1234,7279,-0.2052,17,9,2.6,"Response ~  (log10T90Sqr+log10TaSqr+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+log10Fa+log10T90+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10FaSqr+AlphaSqr"
76,297,0.6687,1532,1.2843,2446,-0.4437,17,9,2.6,"Response ~  (log10T90Sqr+PhotonIndexSqr+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+log10Fa+log10T90+Alpha+log10NHSqr+log10PeakFluxSqr+log10TaSqr+log10FaSqr+AlphaSqr"
77,2258,0.4525,11412,1.0891,2708,2e-04,17,9,2.5,"Response ~  (log10FaSqr+PhotonIndexSqr+log10Fa+PhotonIndex+log10PeakFlux)^2+log10NH+log10Ta+log10T90+Alpha+log10NHSqr+log10PeakFluxSqr+log10TaSqr+log10T90Sqr+AlphaSqr"
78,1040,0.4033,1040,1.2887,1576,-0.3047,17,9,2.5,"Response ~  (log10T90Sqr+log10NHSqr+log10Fa+PhotonIndex)^2+log10NH+log10PeakFlux+log10Ta+log10T90+Alpha+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10FaSqr+AlphaSqr"
79,1818,0.5727,1746,1.1895,1746,-0.0429,17,9,2.6,"Response ~  (log10T90Sqr+log10FaSqr+Alpha+PhotonIndex+log10NH)^2+log10PeakFlux+log10Ta+log10Fa+log10T90+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+AlphaSqr"
80,641,0.4976,641,1.084,11378,-0.0016,17,9,2.6,"Response ~  (log10FaSqr+log10T90+log10Fa+log10NH)^2+log10PeakFlux+PhotonIndex+log10Ta+Alpha+log10NHSqr+log10PeakFluxSqr+PhotonIndexSqr+log10TaSqr+log10T90Sqr+AlphaSqr"
