"","log10Ta","log10NH","log10Fa","PhotonIndex","log10PeakFlux","Alpha","log10T90","Beta","Gamma","log10Fluence","log10TaSqr","log10NHSqr","log10FaSqr","PhotonIndexSqr","log10PeakFluxSqr","AlphaSqr","log10T90Sqr","BetaSqr","GammaSqr","log10FluenceSqr","log10T90Err","log10FaErr","log10TaErr","AlphaErr","BetaErr","log10FluenceErr","PhotonIndexErr","log10PeakFluxErr","GRB","Redshift_crosscheck","log10z"
"130606A",3.30222,20.24962877,-10.18045606,1.52,0.414973348,1.37571,2.44182077228928,0.44,1.86465,-5.537602002,10.9046569284,410.047465322812,103.641685589591,2.3104,0.172202879550329,1.8925780041,5.96248868398343,0.1936,3.4769196225,30.6650359325544,0.0303226794958065,0.06815,0.07782,0.05186,0.045,0.0181523294379188,0.072727273,0.0202468289563662,"130606A",5.913,0.839666556882433
"130702A",4.20636438462732,21.75351565,-10.5368975519988,1.28,0.113943352,1.42621282622865,1.59328606702046,0.844840665685034,1.88408,-5.958607315,17.6935013362612,473.215443134795,111.026210021318,1.6384,0.0129830874649959,2.03408302569912,2.53856049136152,0.713755750395132,3.5497574464,35.5050011343715,0.0249820977867784,0.801619066506638,0.605622779184701,0.322440897114556,0.225228303266962,0.0354526107425099,0.103030303,0.100638650276148,"130702A",0.15,0.0606978403536116
"130831A",3.31959,21.65033473,-9.89279003,1.93,1.133538908,1.28481,1.51188336097887,1.01,1.79449,-5.187086643,11.0196777681,468.736993921044,97.8672945776674,3.7249,1.28491045594983,1.6507367361,2.28579129720478,1.0201,3.2201943601,26.905867841989,0.0249128885171781,0.054815,0.089045,0.06727,0.009011148,0.000809873159060338,0.03030303,0.0116121519440579,"130831A",0.4791,0.16999753706657
"130925A",5.84588,21.99154725,-10.62525165,1.85,0.86332286,1.38344,2.25285303097989,1.5915,2.69002,-4.387216143,34.1743129744,483.628150448983,112.895972625828,3.4225,0.74532636059858,1.9139062336,5.07534677919529,2.53287225,7.2362076004,19.2476654853998,0.00859100615880472,0.06235,0.06424,0.12684,0.206936072,0.00641972626198059,0.084848485,0.0216335981299129,"130925A",0.347,0.129367595722986
"131030A",2.84594,20.84178667,-9.294136288,1.3,1.44870632,1.11188,1.61384182187607,0.693,2.09466,-4.537602002,8.0993744836,434.38007159779,86.3809693399184,1.69,2.09875000160794,1.2362771344,2.60448542603627,0.480249,4.3876005156,20.5898319285544,0.0427179076347192,0.025175,0.027575,0.00815,0.0075,0,0.018181818,0.006556802266626,"131030A",1.295,0.36078268987328
"131105A",3.9488,21.32749584,-10.91009489,1.45,0.544068044,1.19347,2.05037975626146,0.94,2.24976,-5.148741651,15.59302144,454.862078805217,119.030170508804,2.1025,0.296010036501986,1.4243706409,4.2040571448868,0.8836,5.0614200576,26.5095405887422,0.0158047698222509,0.03335,0.047885,0.04544,0.005,0.018535829347944,0.066666667,0.0451215046948386,"131105A",1.686,0.429106008332697
"131117A",2.87134,22.01669496,-10.838632,1.45,-0.15490196,0.951056,1.04139268515823,0.86,2.15896,-6.602059991,8.2445933956,484.734856961689,117.475943631424,2.1025,0.0239946172118416,0.904507515136,1.08449872470106,0.7396,4.6611082816,43.5871961247629,0.124850885271266,0.0823,0.12461,0.0362555,0.025,0.0421134042739674,0.854545455,0.0376012540900799,"131117A",4.042,0.702602841340427
"140206A",3.59073,22.00531353,-9.730487056,1.04,1.28780173,1.22509,1.97127584873811,0.672,1.88134,-4.795880017,12.8933419329,484.233823553601,94.6823783469835,1.0816,1.65843329579099,1.5008455081,3.88592847181814,0.451584,3.5394401956,23.0004651374599,0.0638117042913597,0.012995,0.021325,0.015545,0.021902336,0.00493516456317247,0.090909091,0.00678373136191891,"140206A",2.73,0.571708831808688
"140213A",3.829176603,20.99187128,-10.12551818,1.8,1.371067862,1.108879519,1.77815125038364,0.83,1.96657,-4.920818754,14.6625934569626,440.658659836089,102.526118413511,3.24,1.87982708220925,1.22961378765767,3.16182186924092,0.6889,3.8673975649,24.2144572097181,0.018986810867354,0.06303582,0.068643889,0.021746292,0.005,0,0.024242424,0.00896029879686819,"140213A",1.2076,0.343920385393226
"140419A",3.68383,22.04094236,-10.00568285,1.21,0.69019608,1.36898,1.97634997900327,0.678,1.87322,-4.795880017,13.5706034689,485.803140116842,100.113689294784,1.4641,0.476370628847366,1.8741062404,3.90595923950624,0.459684,3.5089531684,23.0004651374599,0.0175057628797337,0.023985,0.02442,0.017885,0.001,0,0.024242424,0.0107432153660297,"140419A",3.956,0.695131297704026
"140423A",3.90552,21.81946365,-10.85078089,1.33,0.322219295,1.18974,2.12710479836481,0.77,2.06486,-5.026872146,15.2530864704,476.088993973671,117.739445922789,1.7689,0.103825274070297,1.4154812676,4.52457482322659,0.5929,4.2636468196,25.2694435722306,0.0745819195311915,0.05035,0.05495,0.045115,0.149849463,0.00840028010644005,0.036363636,0.0250675025037319,"140423A",3.26,0.629409599102719
"140430A",4.14388,21.67796993,-11.36251027,2,0.397940009,0.875171,2.23954972084047,1.03,2.15785,-5.958607315,17.1717414544,469.934380285984,129.106639635855,4,0.15835625076292,0.765924279241,5.01558295211664,1.0609,4.6563166225,35.5050011343715,0.00923562857434798,0.0861,0.13071,0.0833725,0.035,0.0478561412739919,0.133333333,0.0210567021001345,"140430A",1.6,0.414973347970818
"140506A",3.30686,21.81764402,-9.903089987,1.68,1.037426498,0.948932,2.04571405894087,0.9,1.74751,-5.552841969,10.9353230596,476.009590583442,98.0711912906197,2.8224,1.07625373875254,0.900471940624,4.18494601094832,0.81,3.0537912001,30.8340539326878,0.0373575732783381,0.05516,0.06882,0.01557,0.047966029,0.0282009404055501,0.096969697,0.0217328347697396,"140506A",0.889,0.276231957921834
"140509A",3.58709,20.90144742,-11.09770006,1.59,0.204119983,1.40649,1.3654879848909,0.86,1.93407,-5.920818754,12.8672146681,436.870504251025,123.158946621724,2.5281,0.0416649674599203,1.9782141201,1.86455743688141,0.7396,3.7406267649,35.0560947177181,0.0968019365519981,0.08395,0.088715,0.10418,0.22,0.0438681294899875,0.121212121,0.065802194060479,"140509A",2.4,0.531478917042255
"140512A",3.53686,21.32824297,-9.504455662,1.45,0.832508913,1.25134,2.18977095634687,0.871,1.84304,-4.853871964,12.5093786596,454.893948187355,90.3346774309239,2.1025,0.693071090224441,1.5658517956,4.7950968412603,0.758641,3.3967964416,23.5600730429052,0.0134302087551698,0.01504,0.022285,0.02006,0.002482817,0.00564018807248688,0.024242424,0.0116121519263043,"140512A",0.725,0.236789099409293
"140518A",3.77824,22.46148952,-11.31158018,0.92,0,1.64981,1.78175537465247,0.94,1.93772,-6,14.2750974976,504.51851145707,127.951846168569,0.8464,0,2.7218730361,3.17465221510296,0.8836,3.7547587984,36,0.0174377429441569,0.09045,0.070125,0.18819,0,0.0263208776911062,0.36969697,0.0263208778621919,"140518A",4.707,0.756407872548958
"140614A",3.70006,20.48730103,-10.9589,1.5,-0.420216403,1.35595,2.85733249643127,0.83,1.77015,-5.886056648,13.6904440036,419.729503493839,120.09748921,2.25,0.176581825350258,1.8386004025,8.16434899516215,0.6889,3.1334310225,34.645662863465,0.0965452753437635,0.1129,0.098945,0.093145,0.05,0.0809873160298533,0.278787879,0.144764827428965,"140614A",4.233,0.718750734739665
"140629A",2.85608,21.74269921,-9.847711656,1.86,0.62324929,1.16056,1.6232492903979,0.815,1.95996,-5.619788758,8.1571929664,472.744968936535,96.9774248597183,3.4596,0.388439677485504,1.3468995136,2.63493825877729,0.664225,3.8414432016,31.5820256845432,0.11934296985134,0.042785,0.06161,0.03501,0.001678552,0.0219340647280231,0.066666667,0.025067502542057,"140629A",2.275,0.515211304327802
"140801A",3.90479434065681,21.05996459,-10.8440782709508,2.04,0.342422681,1.16819976385353,2,0.881118179751219,2.24976,-5.431798276,15.2474188428255,443.522108532054,117.594033546507,4.1616,0.117253292463228,1.36469068826744,4,0.776369246688101,5.0614200576,29.5044325111566,0.0605561232063109,0.796593048591223,0.603040211515551,0.332059522609551,0.22456636825286,0.0354526107425099,0.103030303,0.100638650276148,"140801A",1.32,0.3654879848909
"140907A",3.9165171783445,21.45692297,-10.6613361891277,1.54,0.230448921,1.2420981391189,2.26834391395106,0.942955639846034,2.04425,-5.790484985,15.3391068082676,460.399543340514,113.664089337605,2.3716,0.0531067051900642,1.54280778720263,5.14538411195884,0.889165338717443,4.1789580625,33.5297163615105,0.0745819195311915,0.799755389366727,0.593353942195063,0.315382132696304,0.22113642563126,0.0809873160298533,0.224242424,0.144764827428965,"140907A",1.21,0.344392273685111
"141004A",3.30337,21.49730845,-10.61083392,1.86,0.785329835,1.54959,0.593286067020457,1.08,1.79496,-6.173925197,10.9122533569,462.134270594441,112.589796477823,3.4596,0.616742949741127,2.4012291681,0.351988357320603,1.1664,3.2218814016,38.1173523381515,0.118918281379886,0.0853,0.081935,0.09774,0.005,0.0117854676147647,0.048484848,0.0129446939597113,"141004A",0.573,0.196728722623287
"141121A",5.76634,21.59590717,-12.65757732,1.73,-0.045757491,2.33322,2.74028371968188,0.82,1.93447,-5.27572413,33.2506769956,466.383206495257,160.214263611778,2.9929,0.00209374798261508,5.4439155684,7.50915486435356,0.6724,3.7421741809,27.8332650958643,0.0298708467608446,0.1675,0.090095,0.2969,0.01,0.0198648133335181,0.078787879,0.0877362591468426,"141121A",1.47,0.392696953259666
"141220A",2.77561,21.48574413,-9.872830386,0.62,0.949390007,1.42066,0.857935264719429,1.1,1.80565,-5.585026652,7.7040108721,461.63720081983,97.4727798307249,0.3844,0.90134138539146,2.0182748356,0.736052918449197,1.21,3.2603719225,31.1925227035503,0.0285379269892753,0.042455,0.057375,0.050735,0.07,0.0101234144958991,0.23030303,0.0207018138855974,"141220A",1.3195,0.365394376854778
"141221A",3.41492084622811,22.0746007,-10.2459208716378,1.86,0.079181246,1.38027921651567,2,0.816132529778379,2.26662,-5.698970004,11.6616843860033,487.287996064441,104.978894507864,3.4596,0.00626966971811252,1.90517071554511,4,0.666072306162457,5.1375662244,32.4782591064918,0.100484314152503,0.789870180047329,0.604107680179592,0.326133006280137,0.231064922918969,0.0329010970878164,0.363636364,0.0904780170030954,"141221A",1.45,0.389166084364532
"150120B",3.39431,21.52664292,-10.79048499,2.2,0.079181246,1.17705,1.38560627359831,0.92,2.01678,-6.26760624,11.5213403761,463.396355405186,116.434566319415,4.84,0.00626966971811252,1.3854467025,1.919904745435,0.8464,4.0674015684,39.2828879796869,0.0605561232063109,0.0711,0.090535,0.057705,0.005,0.0389938928598178,0.151515152,0.0438681294132183,"150120B",3.5,0.653212513775344
"150314A",2.49217,22.01715025,-8.609064893,1.08,1.58546073,1.19079,1.16996817399689,0.73,1.84772,-4.657577319,6.2109113089,484.754905131075,74.1159983318851,1.1664,2.51368572637213,1.4179808241,1.36882552816562,0.5329,3.4140691984,21.6930264824632,0.0772668657532129,0.015025,0.015855,0.009925,0,0.00358921059277238,0.018181818,0.00615293243518074,"150314A",1.758,0.440594261839831
"150323A",3.72466819665145,21.95954126,-10.9380565970514,1.74,0.861534411,1.01264155506106,1.49136169383427,0.951881792093787,2.10553,-5.27572413,13.8731531751467,482.221452349642,119.641082120299,3.0276,0.742241541337117,1.02544291903649,2.22415970183623,0.90607894611968,4.4332565809,27.8332650958643,0.148833498099688,0.792151625248467,0.617833962582175,0.328992164397519,0.232205148059609,0.0339867861224412,0.109090909,0.0900451080536063,"150323A",0.593,0.202215775801131
"150403A",3.19694,21.79039707,-8.821023053,1.23,1.245512668,1.24471,1.61172330800734,0.679,1.70996,-4.769551079,10.2204253636,474.821404468265,77.8104477015574,1.5129,1.55130180614848,1.5493029841,2.59765202157413,0.461041,2.9239632016,22.7486174951901,0.127565659233959,0.005105,0.006975,0.00458,0,0.00464486077306445,0.024242424,-0.00897302649073752,"150403A",2.06,0.48572142648158
"150821A",2.95174,22.340573,-8.853871964,2.1,0.322219295,1.82628,2.23578087032756,0.848,2.21622,-6.102372909,8.7127690276,499.101201968329,78.3910487549052,4.41,0.103825274070297,3.3352986384,4.99871610012266,0.719104,4.9116310884,37.2389551204971,0.249936990138878,0.021105,0.015485,0.027365,5e-04,0.0633033767677802,0.224242424,0.0904780170030954,"150821A",0.755,0.244277120801843
"150910A",3.85419,20.842422,-9.970616222,1.42,0.041392685,2.03808,2.04999285692014,0.6645,1.78547,-5.318758763,14.8547805561,434.406554826084,99.4131878464096,2.0164,0.00171335437150922,4.1537700864,4.20247071342361,0.44156025,3.1879031209,28.2891947789893,0.149214122903764,0.703965,0.02868,0.06663,0.002458792,0.0219340647615575,0.072727273,0.0957122823804874,"150910A",1.359,0.372727940885595
"151021A",3.15765,22.33647975,-9.642065153,1.57,0.986771734,1.33346,2.04218159451577,1.27,1.96079,-4.552841969,9.9707535225,498.91832762216,92.9694204146969,2.4649,0.973718455021367,1.7781155716,4.17050566497896,1.6129,3.8446974241,20.7283699946878,0.0143797213270818,0.06282,0.05208,0.02141,0.04,0.00940031346851669,0.024242424,0.0217079403838907,"151021A",2.33,0.52244423350632
"151027A",3.99907,21.65076489,-9.935542011,1.72,0.832508913,1.74508,2.11290649025331,0.9235,2.00612,-5.107905397,15.9925608649,468.755620322057,98.7149950523459,2.9584,0.693071090224441,3.0453042064,4.46437383655458,0.85285225,4.0245174544,26.0906975447017,0.0183350782589844,0.02221,0.01731,0.02499,0.002440971,0.00674894299290958,0.03030303,0.0232243038526087,"151027A",0.81,0.257678574869184
"151029A",2.7098,21.55195354,-10.76639985,0.49,0.255272505,1.23481,0.951823035315912,1.25,2.307153,-6.408935393,7.34301604,464.486701390319,115.91536573008,0.2401,0.065164051808975,1.5247557361,0.905967090557996,1.5625,5.322954965409,41.0744528716481,3.89871091300026,0.09735,0.12415,0.07301,0.33,0.040493657988788,0.654545455,0.04386812953948,"151029A",1.423,0.384353414137506
"151031A",3.69323,21.98623592,-11.5214335,2.41,0.230448921,0.897942,0.698970004336019,1.24,2.12551,-6.494850022,13.6399478329,483.394569929898,132.743429894922,5.8081,0.0531067051900642,0.806299835364,0.488559066961494,1.5376,4.5177927601,42.1830768082734,0.194222396714333,1.01707,0.166825,0.1244685,0.01,0.0246758228535885,0.109090909,0.0309657384329063,"151031A",1.167,0.335858911319818
"151112A",4.43227,21.0151543,-11.6171,1.77,0.278753601,1.1526,1.28600712207947,1.24,2.17922,-6.026872146,19.6450173529,441.636710252808,134.95701241,3.1329,0.0777035700704672,1.32848676,1.65381431803913,1.5376,4.7489998084,36.3231878642306,0.543566918166863,0.0472,0.063015,0.06854,0.005,0.0336011204257601,0.127272727,0.0277061869917745,"151112A",4.1,0.707570176097936
"151215A",3.06337,21.51035195,-10.72815839,1.99,0.204119983,1.07478,1.25042000230889,1.015,2.20942,-6.508638306,9.3842357569,462.695241012869,115.093382440927,3.9601,0.0416649674599203,1.1551520484,1.56355018217417,1.030225,4.8815367364,42.3623725983306,0.0244827442345724,0.093,0.11588,0.071395,0.35435971,0.0594342399249789,0.2,0.0329010970302395,"151215A",2.59,0.555094448578319
"160117B",4.10299,20.95374423,-11.74958,1.73,-0.420216403,0.973333,1.77815125038364,0.64,1.83834,-6.4710833,16.8345269401,439.059397256258,138.0526301764,2.9929,0.176581825350258,0.947377128889,3.16182186924092,0.4096,3.3794939556,41.8749190755389,0.0178168986276154,0.12265,0.162075,0.093958,0.015,0.00980902273641476,0.048484848,0.013580796821018,"160117B",0.87,0.271841606536499
"160121A",3.8244,22.23063027,-11.17263073,1.77,0.079181246,0.798663,1.07918124604762,1.02,2.2054,-6.214670165,14.62603536,494.20092220144,124.82767742894,3.1329,0.00626966971811252,0.637862587569,1.1646321618209,1.0404,4.86378916,38.6221252597411,0.0862757376210665,0.0694,0.120385,0.106048,0.03,0.0215744899112776,0.078787879,0.0438681294132183,"160121A",1.96,0.471291711058939
"160131A",3.83175487598627,21.51035195,-10.1669989514499,0.75,0.255272505,1.40607397601258,1.7481880270062,0.928153013807883,1.93407,-5.920818754,14.6823454296446,462.695241012869,103.367867678783,0.5625,0.065164051808975,1.97704402601982,3.05616137776783,0.861468017040657,3.7406267649,35.0560947177181,0.0636907468358741,0.791882608739384,0.597655825827631,0.323574021819557,0.224240250824514,0.0510934685037089,0.151515152,0.144764827428965,"160131A",0.972,0.294906910605192
"160203A",3.66139836,22.0158332,-11.36754271,1.93,0.113943352,1.146279559,1.30535136944662,0.61,1.75592,-5.920818754,13.4058379506107,484.696911490222,129.221027263674,3.7249,0.0129830874649959,1.31395682738123,1.70394219771618,0.3721,3.0832550464,35.0560947177181,0.0695758260308947,0.08458679,0.087010427,0.0601909,0.25,0.0219340647449938,0.121212121,0.0809873158881255,"160203A",3.52,0.655138434811382
"160227A",4.47751,21.4198963,-10.99567863,0.75,-0.22184875,1.10229,2.50037371435337,0.679,1.72551,-5.508638306,20.0480958001,458.811957502754,120.904948534239,0.5625,0.0492168678765625,1.2150432441,6.25186871142929,0.461041,2.9773847601,30.3450959863305,0.10341864138488,0.03055,0.03885,0.03434,0.001,0.0169812114071368,0.309090909,0.0438681298090717,"160227A",2.38,0.528916700277655
"160314A",3.41557926155533,21.45058625,-10.7390294135848,1.31,1.041392685,1.03591793204368,1,0.914946229000459,2.02179,-5.853871964,11.6661816919669,460.127650468689,115.326752745839,1.7161,1.08449872437151,1.07312596192965,1,0.837126601962161,4.0876348041,34.2678169709052,0.0937486856167922,0.798532886869125,0.626510154981781,0.330472733595869,0.224056644545645,0.0894135698123102,0.278787879,0.144764827428965,"160314A",0.726,0.237040791379191
"160327A",3.76407,20.72655851,-11.22402567,1.84,0.255272505,1.49693,1.44715803134222,0.78,1.93554,-5.853871964,14.1682229649,429.590227668453,125.978752240819,3.3856,0.065164051808975,2.2407994249,2.09426636767829,0.6084,3.7463150916,34.2678169709052,0.143091047552685,0.0673,0.06033,0.1004,0.02,0.0188006269082896,0.066666667,0.0292454196125618,"160327A",4.99,0.777426822389311
"160425A",3.70800436956235,20.99187128,-10.7214049247484,1.77,0.204119983,1.1779965468637,1.80345711564841,1.01502798081685,2.06008,-6.173925197,13.7492964046935,440.658659836089,114.94852356042,3.1329,0.0416649674599203,1.38767586442279,3.2524575679829,1.03028180184113,4.2439296064,38.1173523381515,0.0226602223459461,0.800886481665814,0.620979640356401,0.344855944591251,0.242322246266686,0.0250675025476,0.042424242,0.0904780170030954,"160425A",0.555,0.191730393362856
"160804A",4.38419,21.30214687,-11.5214335,1.4,0.462397998,0.948229,2.15896526038341,0.92,1.87827,-4.943095149,19.2211219561,453.781461271051,132.743429894922,1.96,0.213811908554408,0.899138236441,4.66113099554241,0.8464,3.5278981929,24.4341896520673,0.0579152245914454,0.05875,0.095375,0.070062,0.005,0.00692654676618381,0.139393939,0.0272284941841067,"160804A",0.736,0.239549720840473
"161014A",3.84408144953625,20.99187128,-10.7852632573858,2.05,0.51851394,1.44622641480088,1.78175537465247,0.904678778899726,2.28823,-5.769551079,14.7769621906687,440.658659836089,116.321903531116,4.2025,0.268856705974324,2.0915708428678,3.17465221510296,0.8184436929915,5.2359965329,33.2877196531901,0.0249820977867784,0.810680492590721,0.610120633827255,0.33217534800404,0.22562973526818,0.0354526107425099,0.060606061,0.0478561411902437,"161014A",2.823,0.582404298019028
"161023A",4.02819186157542,22.02365981,-10.4675346449079,1.97,0.255272505,1.44485764992057,2.0618293072947,0.878159122227812,2.15896,-5.853871964,16.2263296736625,485.041591426609,109.569281542347,3.8809,0.065164051808975,2.08761362853399,4.25114009241934,0.77116344395192,4.6611082816,34.2678169709052,0.134263479547411,0.772579351802873,0.581128739586688,0.318835623773188,0.223114719563744,0.0510934685037089,0.151515152,0.144764827428965,"161023A",2.71,0.569373909615046
"161108A",4.69106,21.16074757,-11.81247928,1.85,-0.22184875,0.883711,2.02160271602824,0.84,2.00325,-5.958607315,22.0060439236,447.777237721261,139.534666740429,3.4225,0.0492168678765625,0.780945131521,4.08687754145277,0.7056,4.0130105625,35.5050011343715,0.0491496346124695,0.13355,0.18179,0.0812555,0.005,0.023928070636996,0.103030303,0.0438681298090717,"161108A",1.159,0.334252642334231
"161117A",4.08464,21.87736847,-10.74958,1.19,0.832508913,1.141,2.09933527768596,1.375,1.92624,-4.698970004,16.6842839296,478.61925117215,115.5534701764,1.4161,0.693071090224441,1.301881,4.40720860813678,1.890625,3.7104005376,22.0803190984918,0.00378540227234077,0.03835,0.04019,0.02365,0.674290141,0,0.072727273,0.0116121519263043,"161117A",1.549,0.406369835469268
"161129A",3.70506,21.51361441,-10.43651891,1.57,0.531478917,2.32574,1.55059520748933,0.71,1.74506,-5.443697499,13.7274696036,462.83560498216,108.920926958788,2.4649,0.282469839215493,5.4090665476,2.40434549748887,0.5041,3.0452344036,29.6338424606189,0.0255903856410215,0.10625,0.050725,0.10628,0.005,0.00731135491027843,0.036363636,0.0154828692044739,"161129A",0.645,0.216165902285993
"161219B",4.0135,21.16590877,-10.13667714,1.29,0.72427587,0.871656,0.841359470454855,0.73,1.86204,-5.823908741,16.10818225,447.995694059963,102.752223440599,1.6641,0.524575535864257,0.759784182336,0.707885758524074,0.5329,3.4671929616,33.9179130234962,0.0495608715658856,0.0277,0.03841,0.008668,0,0.0175472517963205,0.212121212,0.0198648132987547,"161219B",0.1475,0.0597526942092988
"170113A",3.77901834983278,21.16590877,-10.7135447385991,1.51,0.431363764,1.30033452344097,1.27415784926368,0.901208075726529,2.01678,-6.173925197,14.2809796883729,447.995694059963,114.780040865964,2.2801,0.186074696892248,1.69086987285245,1.62347822484025,0.812175995754713,4.0674015684,38.1173523381515,0.0344768087786936,0.788297438828846,0.596261996640593,0.329160602604218,0.222643108424243,0.0868588963917867,0.224242424,0.144764827428965,"170113A",1.968,0.472463896606989
"170202A",3.77629,21.7153121,-10.65364703,1.68,0.672097858,1.1958,1.66464197555613,1.04,1.99768,-5.48148606,14.2603661641,471.554779600406,113.500195039828,2.8224,0.451715530728188,1.42993764,2.7710329067834,1.0816,3.9907253824,30.0466894259743,0.107617659076501,0.04485,0.068655,0.059155,0,0.00797602354051679,0.042424242,0.0168005602426795,"170202A",3.645,0.666985718329661
"170405A",3.6300738,21.35337952,-10.31069114,1.59,0.672097858,1.81152426,2.21669359916975,0.612,1.8473,-5.431798276,13.1774357934464,455.966816925155,106.310351784474,2.5281,0.451715530728188,3.28162014456855,4.91373051260016,0.374544,3.41251729,29.5044325111566,0.0933217274145018,0.048255345,0.035670699,0.072401387,0.0475,0.0213412521852701,0.072727273,0.0125337513552694,"170405A",3.51,0.65417654187796
"170519A",4.1513,21.33992622,-11.06348626,1.94,-0.15490196,1.37345,2.33525725643453,0.975,1.97351,-5.958607315,17.23329169,455.392451075043,122.400728225209,3.7636,0.0239946172118416,1.8863649025,5.45342645373014,0.950625,3.8947417201,35.5050011343715,0.0991498518293477,0.053,0.052235,0.066745,0.224423613,0.0478561412739919,0.157575758,0.0376012540900799,"170519A",0.818,0.259593878885949
"170531B",3.80257,21.87736847,-11.39577395,1.95,-0.096910013,1.02082,2.21518796949713,0.99,2.06685,-5.698970004,14.4595386049,478.61925117215,129.863663919499,3.8025,0.00939155061966017,1.0420734724,4.90705774020483,0.9801,4.2718689225,32.4782591064918,0.0233394026426705,0.08415,0.11435,0.107427,0.035,0.0263208776707414,0.084848485,0.0658021941113909,"170531B",2.366,0.527114111639805
"170604A",3.77546025245601,20.24962877,-10.5953107062182,1.38,0.322219295,1.06038923498139,1.78675142214556,0.903541572026249,1.94644,-5.443697499,14.2541001178752,410.047465322812,112.260608961303,1.9044,0.103825274070297,1.12442532966441,3.19248064453919,0.816387372379666,3.7886286736,29.6338424606189,0.0734806588231774,0.814374992222998,0.61988036836612,0.320019888508389,0.223473173074244,0.0277061870402603,0.048484848,0.0904780170030954,"170604A",1.329,0.367169488534681
"170607A",3.90269770902699,22.46148952,-10.454470339692,1.08,0.556302501,1.21907766758351,1.68928221447305,0.922577688081217,1.94644,-5.337242168,15.2310494080445,504.51851145707,109.2959500835,1.1664,0.309472472618855,1.48615035960086,2.85367440013496,0.851149590545283,3.7886286736,28.4861539598773,0.148833498099688,0.799414605579414,0.609897081116454,0.325080459950686,0.2261084731456,0.0394813165204961,0.066666667,0.0526417553674108,"170607A",0.557,0.19228861256812
"170705A",3.63746,21.08891889,-10.18641901,1.65,1.1430148,0.774169,2.33705972632052,0.66,1.89159,-5.022276395,13.2311152516,444.742499948999,103.763132247289,2.7225,1.30648283301904,0.599337640561,5.46184816438937,0.4356,3.5781127281,25.2232601877742,0.0361306862537016,0.04055,0.06603,0.027333,0.005,0.00831185611850908,0.03030303,0.0075743532835811,"170705A",2.01,0.478566495593843
"170714A",4.28080232,21.06857915,-10.075204,1.76,-0.397940009,2.38763,3,0.6815,1.84715,-5.552841969,18.3252685029174,443.885027399815,101.509735641616,3.0976,0.15835625076292,5.7007770169,9,0.46444225,3.4119631225,30.8340539326878,0.0402097830832432,0.066395795,0.023936409,0.149576982,0,0.0282009404055501,0.103030303,0.131604388324606,"170714A",0.793,0.253580289562183
"170903A",4.41384,21.73970839,-11.26042766,1.94,0.591064607,0.971187,1.46538285144842,1.14,2.20256,-5.619788758,19.4819835456,472.614920882236,126.797231086093,3.7636,0.349357369648064,0.943204188969,2.1473469013191,1.2996,4.8512705536,31.5820256845432,0.0534696644965983,0.04095,0.065935,0.051271,0.005,0.0219340647280231,0.072727273,0.0337447149872822,"170903A",0.886,0.27554168840131
"171205A",5.48376,21.75037415,-12.42945706,1.41,0,1.13263,2.27737997466725,0.67,1.66173,-5.443697499,30.0716237376,473.078775664988,154.491402806384,1.9881,0,1.2828507169,5.18645954901543,0.4489,2.7613465929,29.6338424606189,0.080640728753299,0.0719,0.109545,0.115455,0.01,0.0219340647308353,0.084848485,0.0789626331522811,"171205A",0.0368,0.0156949885265181
"171222A",4.78231,20.02880298,-12.10957898,2.07,-0.15490196,0.718496,2.24254142829838,1.34,1.99001,-5.721246399,22.8704889361,401.152948811657,146.641903072858,4.2849,0.0239946172118416,0.516236502016,5.02899205763456,1.7956,3.9601398001,32.7326603580705,0.0563106258528354,0.20975,0.378455,0.126956,0.015,0.0277061870402603,0.103030303,0.0752025075597391,"171222A",2.409,0.532627001228891
"180115A",3.52133717105875,22.04029767,-10.3467450058292,2.41,0.826074803,1.22752217885304,1.01283722470517,0.917745371078055,2.28823,-6.026872146,12.3998154722801,485.774721382207,107.055132215651,5.8081,0.682399580151489,1.50681069957612,1.02583924374848,0.842256566135197,5.2359965329,36.3231878642306,0.0593271632973848,0.809617337706784,0.612319986597634,0.321217640592788,0.22579494196465,0.0219340647449938,0.024242424,0.0210567021001345,"180115A",2.487,0.542451947375977
"180205A",3.21372,21.4933967,-10.30627305,2.04,0.531478917,1.09633,1.19033169817029,1.03,1.88733,-6,10.3279962384,461.966101703571,106.219264181156,4.1616,0.282469839215493,1.2019394689,1.41688955166897,1.0609,3.5620145289,36,0.0875106835217229,0.06455,0.088815,0.042095,0.005,0.0263208776911062,0.078787879,0.0232243038705776,"180205A",1.409,0.381836799998343
"180325A",3.80864859631863,21.65363309,-10.8212832153443,1.77,0.775974331,1.47236196219895,1.94448267215017,0.959583982394589,1.96436,-5.528708289,14.5058041302399,468.879825996343,117.100170426693,3.1329,0.602136162370898,2.16784974773035,3.78101286229226,0.920801419268258,3.8587102096,30.5666153448573,0.0299157959458657,0.800528055531453,0.597364496844485,0.326519071808976,0.230882099080446,0.0219340647449938,0.018181818,0.0789626332133755,"180325A",2.248,0.511616020569138
"180329B",4.02296,21.41988474,-11.14935376,0.97,0.146128036,1.50063,2.32221929473392,0.77,1.86768,-5.48148606,16.1842071616,458.811462274885,124.308089265626,0.9409,0.0213534029052173,2.2518903969,5.3927024528345,0.5929,3.4882285824,30.0466894259743,0.0910900482369355,0.04825,0.04314,0.069665,0,0.0239280706215504,0.339393939,0.075202507501554,"180329B",1.998,0.476831628512261
