"","PhotonIndex","log10Ta","log10PeakFlux","log10Fa","log10NH","Alpha","log10T90","Gamma","Beta","log10Fluence","PhotonIndexSqr","log10TaSqr","log10PeakFluxSqr","log10FaSqr","log10NHSqr","AlphaSqr","log10T90Sqr","GammaSqr","BetaSqr","log10FluenceSqr","log10T90Err","log10FaErr","log10TaErr","AlphaErr","BetaErr","log10FluenceErr","PhotonIndexErr","log10PeakFluxErr","GRB","Redshift_crosscheck","log10z"
"150323A",1.85,3.68422675116532,0.73239376,-10.9609182361976,21.69269626,0.997008733659542,2.174931594,2.0639,0.936132925723368,-5.214670165,3.4225,13.5735267540022,0.536400619686938,120.141728580609,470.573071028618,0.994026414993404,4.73032743857938,4.25968321,0.876344854623393,27.1927849297411,0.0559162050267847,0.800485602454154,0.598554602179732,0.282563396441402,0.200120228403392,0.014239163,0.07,0.024127471,"150323A",0.593,0.202215775801131
"150403A",1.23,3.19694,1.245512668,-8.821023053,21.79039707,1.24471,1.611723308,1.70996,0.679,-4.769551079,1.5129,10.2204253636,1.55130180614848,77.8104477015574,474.821404468265,1.5493029841,2.59765202155046,2.9239632016,0.461041,22.7486174951901,0.127565659236116,0.005105,0.006975,0.00458,0,0.00766402,0.04,0.014805494,"150403A",2.06,0.48572142648158
"150821A",2.1,2.95174,-1.49776679460977,-8.853871964,22.340573,1.82628,2.23578087,2.21622,0.848,-6.102372909,4.41,8.7127690276,2.24330537103562,78.3910487549052,499.101201968329,3.3352986384,4.99871609865796,4.9116310884,0.719104,37.2389551204971,0.249936990327389,0.021105,0.015485,0.027365,5e-04,0.104450572,0.37,0.188398851647283,"150821A",0.755,0.244277120801843
"150910A",1.42,3.44133738832085,0.041392685,-10.0074284260545,20.842422,1.33333575314577,2.049992857,1.78547,0.879613676413574,-5.318758763,2.0164,11.842803020255,0.00171335437150922,100.148623702604,434.406554826084,1.7777842306168,4.20247071375102,3.1879031209,0.773720219733804,28.2891947789893,0.14763173580347,0.801409028474072,0.606172956413406,0.265025415785757,0.20360755947578,0.036191207,0.12,0.157925266,"150910A",1.3585,0.372635880581721
"151021A",1.57,3.15765,0.986771734,-9.642065153,22.33647975,1.33346,2.042181595,1.96079,1.27,-4.552841969,2.4649,9.9707535225,0.973718455021367,92.9694204146969,498.91832762216,1.7781155716,4.17050566695674,3.8446974241,1.6129,20.7283699946878,0.0143797213110485,0.06282,0.05208,0.02141,0.04,0.015510517,0.04,0.035818102,"151021A",2.33,0.52244423350632
"151027A",1.72,3.99907,0.832508913,-9.935542011,21.65076489,1.74508,2.11290649,2.00612,0.9235,-5.107905397,2.9584,15.9925608649,0.693071090224441,98.7149950523459,468.755620322057,3.0453042064,4.46437383548412,4.0245174544,0.85285225,26.0906975447017,0.0183350782696789,0.02221,0.01731,0.02499,0.002440971,0.011135756,0.05,0.038320101,"151027A",0.81,0.257678574869184
"151215A",1.99,3.06337,0.204119983,-10.72815839,21.19799139,1.07478,1.250420002,2.20942,1.015,-6.508638306,3.9601,9.3842357569,0.0416649674599203,115.093382440927,449.354838970514,1.1551520484,1.56355018140168,4.8815367364,1.030225,42.3623725983306,0.0244827442519859,0.093,0.11588,0.071395,0.35435971,0.098066496,0.33,0.05428681,"151215A",2.59,0.555094448578319
"160117B",1.73,4.10299,-0.705929807788426,-11.74958,20.95374423,0.973333,0.697062187810827,1.83834,0.64,-6.4710833,2.9929,16.8345269401,0.498336893524204,138.0526301764,439.059397256258,0.947377128889,0.485895693675617,3.3794939556,0.4096,41.8749190755389,0.214744065864423,0.12265,0.162075,0.093958,0.015,0.005627928835757,0.0041822719666068,0.122191721784807,"160117B",0.87,0.271841606536499
"160121A",1.77,3.8244,0.079181246,-11.17263073,21.69269626,0.798663,1.079181246,2.2054,1.02,-6.214670165,3.1329,14.62603536,0.00626966971811252,124.82767742894,470.573071028618,0.637862587569,1.16463216171811,4.86378916,1.0404,38.6221252597411,0.0862757376305275,0.0694,0.120385,0.106048,0.03,0.035597908,0.13,0.072382414,"160121A",1.96,0.471291711058939
"160131A",1.24,3.82343293696546,0.806179974,-10.1461251211911,21.680967,1.36256969768992,2.511883361,2.02332,0.92767791586657,-4.690369833,1.5376,14.6186394234723,0.649926150478641,102.943854974865,470.064330055089,1.8565961810628,6.30955801926866,4.0938238224,0.860586315586543,21.9995691703164,0.378773543191014,0.809769064876084,0.610651863647102,0.273146446730414,0.196173792188162,0.010644473,0.05,0.020357554,"160131A",0.972,0.294906910605192
"160203A",1.93,3.66139836,0.113943352,-11.36754271,22.0158332,1.146279559,1.305351369,1.75592,0.61,-5.920818754,3.7249,13.4058379506107,0.0129830874649959,129.221027263674,484.696911490222,1.31395682738123,1.70394219655017,3.0832550464,0.3721,35.0560947177181,0.0695758261024457,0.08458679,0.087010427,0.0601909,0.25,0.036191207,0.2,0.133629071,"160203A",3.52,0.655138434811382
"160227A",0.75,4.47751,-0.22184875,-10.99567863,21.4198963,1.10229,2.500373714,1.72551,0.679,-5.508638306,0.5625,20.0480958001,0.0492168678765625,120.904948534239,458.811957502754,1.2150432441,6.25186870966215,2.9773847601,0.461041,30.3450959863305,0.103418641469029,0.03055,0.03885,0.03434,0.001,0.028018999,0.51,0.072382414,"160227A",2.38,0.528916700277655
"160314A",1.53,3.38078571323302,-0.045757491,-10.7368849815526,22.0746007,1.02896305161335,0.941014244,1.95129,0.916720771732501,-6.552841969,2.3409,11.4297120388005,0.00209374798261508,115.28069910709,487.287996064441,1.05876496158546,0.885507807410892,3.8075326641,0.840376973325832,42.9397378706878,0.0244827442519859,0.794217414073871,0.636154137257603,0.271386079144977,0.196881753937872,0.062042069,0.22,0.096509885,"160314A",0.726,0.237040791379191
"160327A",1.84,3.76407,0.255272505,-11.22402567,20.72655851,1.49693,1.447158031,1.93554,0.78,-5.853871964,3.3856,14.1682229649,0.065164051808975,125.978752240819,429.590227668453,2.2407994249,2.0942663666878,3.7463150916,0.6084,34.2678169709052,0.143091047665439,0.0673,0.06033,0.1004,0.02,0.031021034,0.11,0.048254942,"160327A",4.99,0.777426822389311
"160425A",2.2,3.66005073825273,0.447158031,-10.692155194373,22.05510681,1.14500426551992,2.483701382,2.51113,0.966277819713304,-5.677780705,4.84,13.3959714065844,0.199950304687797,114.322182700558,486.427736400508,1.31103476805881,6.16877255494871,6.3057738769,0.933692824869896,32.2371937340703,0.0695758261024457,0.79800691592492,0.618695746294359,0.294923964155946,0.20954364457275,0.041361379,0.18,0.031021034,"160425A",0.555,0.191730393362856
"160804A",1.4,4.38419,0.462397998,-11.5214335,21.30214687,0.948229,2.15896526,1.87827,0.92,-4.943095149,1.96,19.2211219561,0.213811908554408,132.743429894922,453.781461271051,0.899138236441,4.66113099388687,3.5278981929,0.8464,24.4341896520673,0.057915224642575,0.05875,0.095375,0.070062,0.005,0.011428802,0.23,0.044927015,"160804A",0.736,0.239549720840473
"161014A",1.47,3.80784148976012,0.462397998,-10.7875021746554,22.18657496,1.3901473505127,1.26245109,1.83236,0.907083468663543,-5.721246399,2.1609,14.4996568111386,0.213811908554408,116.370203168195,492.244108455699,1.93250965613748,1.59378275464219,3.3575431696,0.822800419122685,32.7326603580705,0.0511462884983093,0.803945159023734,0.605906700029696,0.287121249398452,0.199713198373807,0.045715209,0.15,0.089854031,"161014A",2.823,0.582404298019028
"161023A",1.48429488273099,4.01506449179133,0.588209791507229,-10.4601373332812,21.1872488303853,1.38818553995609,1.643452676,1.95429741445854,0.891475339804472,-5.42056598348586,2.2031312989014,16.1207428732436,0.345990758824978,109.414473031103,448.899513000663,1.92705909334318,2.70093669825156,3.81927838415933,0.794728281479499,29.382535581324,0.323703994876218,0.796648796890795,0.614612108975236,0.273819349068601,0.20101782569199,0.0255406174190192,0.159030747217934,0.0451456901736497,"161023A",2.71,0.569373909615046
"161108A",1.85,4.69106,-0.22184875,-11.81247928,21.16074757,0.883711,2.021602716,2.00325,0.84,-5.958607315,3.4225,22.0060439236,0.0492168678765625,139.534666740429,447.777237721261,0.780945131521,4.08687754133858,4.0130105625,0.7056,35.5050011343715,0.0491496346156657,0.13355,0.18179,0.0812555,0.005,0.039481317,0.17,0.072382414,"161108A",1.159,0.334252642334231
"161117A",1.19,4.08464,0.832508913,-10.74958,21.87736847,1.141,2.099335278,1.92624,1.375,-4.698970004,1.4161,16.6842839296,0.693071090224441,115.5534701764,478.61925117215,1.301881,4.40720860945534,3.7104005376,1.890625,22.0803190984918,0.00378540226960351,0.03835,0.04019,0.02365,0.674290141,0,0.12,0.019160051,"161117A",1.549,0.406369835469268
"161219B",1.29,4.0135,0.72427587,-10.13667714,21.16590877,0.871656,0.84135947,1.86204,0.73,-5.823908741,1.6641,16.10818225,0.524575535864257,102.752223440599,447.995694059963,0.759784182336,0.707885757758681,3.4671929616,0.5329,33.9179130234962,0.0495608716177928,0.0277,0.03841,0.008668,0,0.028952965,0.35,0.032776942,"161219B",0.1475,0.0597526942092988
"170113A",0.75,3.74447025556124,0.041392685,-10.7257552514396,21.4429483,1.26645759569829,1.315130317,1.81917,0.903848428597661,-6.173925197,0.5625,14.0210574947829,0.00171335437150922,115.041825713784,459.800031796473,1.60391484170189,1.72956775069252,3.3093794889,0.816941981878461,38.1173523381515,0.169579312058566,0.787181710452002,0.597864114941893,0.284092883065153,0.200581874061069,0.04537405,0.59,0.039481317,"170113A",1.968,0.472463896606989
"170202A",1.68,3.77629,0.672097858,-10.65364703,21.7153121,1.1958,1.664641976,1.99768,1.04,-5.48148606,2.8224,14.2603661641,0.451715530728188,113.500195039828,471.554779600406,1.42993764,2.77103290826118,3.9907253824,1.0816,30.0466894259743,0.10761765896651,0.04485,0.068655,0.059155,0,0.013160439,0.07,0.027720924,"170202A",3.645,0.666985718329661
"170405A",1.59,3.6300738,-0.0335186812736592,-10.31069114,21.77333803,1.81152426,2.216693599,1.8473,0.612,-5.431798276,2.5281,13.1774357934464,0.00112350199432515,106.310351784474,474.078248968644,3.28162014456855,4.91373051184757,3.41251729,0.374544,29.5044325111566,0.0933217274509788,0.048255345,0.035670699,0.072401387,0.0475,0.035213066,0.12,0.153952769308304,"170405A",3.51,0.65417654187796
"170519A",1.94,4.1513,-0.15490196,-11.06348626,21.33992622,1.37345,2.335257256,1.97351,0.975,-5.958607315,3.7636,17.23329169,0.0239946172118416,122.400728225209,455.392451075043,1.8863649025,5.45342645170065,3.8947417201,0.950625,35.5050011343715,0.0991498519285518,0.053,0.052235,0.066745,0.224423613,0.078962633,0.26,0.062042069,"170519A",0.818,0.259593878885949
"170531B",1.95,3.80257,-0.096910013,-11.39577395,21.4933967,1.02082,2.215187969,2.06685,0.99,-5.698970004,3.8025,14.4595386049,0.00939155061966017,129.863663919499,461.966101703571,1.0420734724,4.90705773800235,4.2718689225,0.9801,32.4782591064918,0.0233394026693868,0.08415,0.11435,0.107427,0.035,0.043429448,0.14,0.10857362,"170531B",2.366,0.527114111639805
"170607A",1.61,3.86767625455562,1.08334542328181,-10.4554935150389,20.90203663,1.20516048531744,1.361727836,1.94001,0.914300900197987,-5.124938737,2.5921,14.9589196100534,1.17363730614564,109.31734464302,436.895135281862,1.45241179537057,1.85430269933724,3.7636388001,0.83594613610285,26.2649970580032,0.00604043448603348,0.783052734781474,0.598947962451104,0.274113059067031,0.200846164601257,0.017371779,0.07,0.0231184496675564,"170607A",0.557,0.19228861256812
"170705A",1.65,3.63746,1.1430148,-10.18641901,21.08891889,0.774169,2.337059726,1.89159,0.66,-5.022276395,2.7225,13.2311152516,1.30648283301904,103.763132247289,444.742499948999,0.599337640561,5.4618481628912,3.5781127281,0.4356,25.2232601877742,0.0361306862803674,0.04055,0.06603,0.027333,0.005,0.013714563,0.05,0.012497683,"170705A",2.01,0.478566495593843
"170714A",1.76,3.97120280314824,-0.397940009,-11.0257529043262,21.06857952,1.62632687092528,3,1.84715,0.919906327317852,-5.552841969,3.0976,15.7704517037324,0.15835625076292,121.567227107258,443.885042990563,2.64493909109361,9,3.4119631225,0.846227651039419,30.8340539326878,0.0782985476819812,0.792510707107745,0.609313938300581,0.388700073075056,0.199066318748417,0.046531552,0.17,0.217147241,"170714A",0.793,0.253580289562183
"170903A",1.94,4.41384,0.591064607,-11.26042766,21.73970839,0.971187,1.465382851,2.20256,1.14,-5.619788758,3.7636,19.4819835456,0.349357369648064,126.797231086093,472.614920882236,0.943204188969,2.14734690000489,4.8512705536,1.2996,31.5820256845432,0.0534696645518069,0.04095,0.065935,0.051271,0.005,0.036191207,0.12,0.05567878,"170903A",0.886,0.27554168840131
"171222A",2.07,4.78231,-0.15490196,-12.10957898,20.02880298,0.718496,2.242541428,1.99001,1.34,-5.721246399,4.2849,22.8704889361,0.0239946172118416,146.641903072858,401.152948811657,0.516236502016,5.02899205629628,3.9601398001,1.7956,32.7326603580705,0.0563106258915239,0.20975,0.378455,0.126956,0.015,0.045715209,0.17,0.124084138,"171222A",2.409,0.532627001228891
"180115A",1.66,3.47993800359302,-0.22184875,-10.3213167839867,20.61397389,1.20434393660887,1.611723308,1.9512,0.919666985362726,-6.119186408,2.7556,12.109968508851,0.0492168678765625,106.529580155406,424.935919537602,1.45044431764655,2.59765202155046,3.80718144,0.845787363966164,37.4444422958519,0.0507507174713444,0.80294184880738,0.619810220092758,0.264811231399059,0.19505266797768,0.062858412,0.22,0.144764827,"180115A",2.487,0.542451947375977
"180205A",2.04,3.21372,0.531478917,-10.30627305,21.4933967,1.09633,1.190331698,1.88733,1.03,-6,4.1616,10.3279962384,0.282469839215493,106.219264181156,461.966101703571,1.2019394689,1.41688955126356,3.5620145289,1.0609,36,0.0875106835560367,0.06455,0.088815,0.042095,0.005,0.043429448,0.13,0.038320101,"180205A",1.409,0.381836799998343
"180325A",1.18,3.76876606008991,0.973127854,-10.8044536880699,22.14319598,1.4280761379409,1.973589623,1.85846,0.942944847915129,-5.187086643,1.3924,14.2035976156856,0.946977820230645,116.736219497647,490.321128208688,2.0394014557562,3.89505600001328,3.4538735716,0.889144986209686,26.905867841989,0.214744065864423,0.791718675796039,0.599464296826081,0.271070812593702,0.203673179779574,0.013362907,0.05,0.013860462,"180325A",2.248,0.511616020569138
"180329B",0.97,4.02296,0.146128036,-11.14935376,21.41988474,1.50063,2.322219295,1.86768,0.77,-5.48148606,0.9409,16.1842071616,0.0213534029052173,124.308089265626,458.811462274885,2.2518903969,5.3927024540703,3.4882285824,0.5929,30.0466894259743,0.091090048181127,0.04825,0.04314,0.069665,0,0.039481317,0.56,0.124084138,"180329B",1.998,0.476831628512261
"180620B",1.3,4.6659,0.556302501,-10.98296666,21.21643247,1.09835,2.29841638,1.99236,0.9,-5,1.69,21.77062281,0.309472472618855,120.625556654672,450.13700675407,1.2063727225,5.2827178558523,3.9694983696,0.81,25,0.0599542916300528,0.0437,0.067125,0.059445,0.005,0.013028834,0.2,0.024127471,"180620B",1.1175,0.325823419002744
"180624A",1.91,4.171185481,0.146128036,-11.54363397,21.1034582,1.243849338,2.686993566,2.06008,0.95,-5.236572006,3.6481,17.3987883169052,0.0213534029052173,133.255485233338,445.355947999147,1.54716117564304,7.2199344237254,4.2439296064,0.9025,27.4216863740229,0.0343795484387942,0.088149935,0.099379055,0.123366444,0,0.022463508,0.1,0.062042069,"180624A",2.855,0.586024382386976
"180720B",1.36,3.62033,1.831869774,-8.847711656,21.24271531,1.34127,3.06444019010425,1.8461,0.729,-4.065501549,1.8496,13.1067893089,3.35574686889481,78.2820015477183,451.252953741708,1.7990052129,9.39079367872617,3.40808521,0.531441,16.5283028449214,0.00138098327707093,0.004975,0.00614,0.005375,0,0.005049936,0.03,0.016629833,"180720B",0.654,0.218535505216528
"180728A",1.97,3.8695,2.120573931,-9.42365865,21.58733599,1.1986,0.938519725,1.70111,0.8595,-4.528708289,3.8809,14.97303025,4.49683379683679,88.8053423517198,466.013075145149,1.43664196,0.880819274214076,2.8937752321,0.73874025,20.5091987668573,0.0148761559757772,0.009885,0.014745,0.0091,0.042486494,0.008803267,0.03,0.009541318,"180728A",0.117,0.0480531731156091
"181010A",1.52,3.15711,0.146128036,-9.928117993,22.27837171,1.07011,1.214843848,1.76613,1.115,-6.161150909,2.3104,9.9673435521,0.0213534029052173,98.5675268829304,496.325846048928,1.1451354121,1.47584557502345,3.1192151769,1.243225,37.9597805234715,0.0580681587793652,0.034615,0.057805,0.033375,0.007041969,0.04405886,0.15,0.062042069,"181010A",1.39,0.378397900948138
"181020A",1.25,4.29043,0.886490725,-10.42365865,20.65703194,2.64643,2.376576957,1.93674,1.228,-5.091514981,1.5625,18.4077895849,0.785865805511026,108.65265965172,426.71296857018,7.0035917449,5.64811803254338,3.7509618276,1.507984,25.9235248017474,0.0211468897196027,0.1418,0.047555,0.091985,0.029531206,0.016084981,0.06,0.016920564,"181020A",2.938,0.595275711802099
"181201A",1.62357778401957,4.06563006003523,0.899550776141651,-10.3468375689118,21.1468434832998,1.28838147748779,1.283301229,1.97913612783146,0.888747417494352,-5.37153011911936,2.6360048207619,16.5293477850621,0.809191598857047,107.057047677445,447.188989307179,1.65992683153362,1.64686204435291,3.91697981248771,0.78987197210288,28.8533358206064,0.378773543191014,0.776697714154874,0.617009158839787,0.269802371062702,0.198324061072367,0.0288230416508681,0.178235765696061,0.0293124960699646,"181201A",0.45,0.161368002234975
"190114A",2.06,3.74534,-0.301029996,-10.75202673,21.6447605,1.18375,1.823474229,1.83214,0.86,-6.096910013,4.2436,14.0275717156,0.09061905849176,115.606078802635,468.49565710236,1.4012640625,3.32505826382714,3.3567369796,0.7396,37.1723117066197,0.0664080102705681,0.03365,0.042215,0.04616,0,0.065144172,0.22,0.173717793,"190114A",3.3765,0.641126932803509
"190719C",1.64,4.88123,0.740362689,-11.257,20.95382587,1.55953,2.268811904,1.5415,0.915,-5.292429824,2.6896,23.8264063129,0.548136911263311,126.720049,439.062818590281,2.4321338209,5.14750745573211,2.37622225,0.837225,28.0098134419647,0.0226602223323686,0.2175,0.1943,0.21085,0.22,0.025546734,0.09,0.02368879,"190719C",2.469,0.54020429984206
"190829A",2.56,4.0838,1.255272505,-9.56068,22.04910001,1.03996,1.764922985,2.0913,1.16,-5.193820026,6.5536,16.67742244,1.57570906180898,91.4066020624,486.162811250982,1.0815168016,3.11495314298131,4.37353569,1.3456,26.9757664624786,0.0660733687520347,0.013585,0.01916,0.009675,0.075,0.047500959,0.21,0.065144172,"190829A",0.0785,0.0328201494385639
"191011A",1.94,3.15321333,0.255272505,-10.8132081,21.65033473,1.30602449,0.867467488,1.81479,0.94,-6.48148606,3.7636,9.94275430448969,0.065164051808975,116.925469413906,468.736993921044,1.70569996847976,0.75249984273703,3.2934627441,0.8836,42.0096615459743,0.0559978453284278,0.05719327,0.06597695,0.05756962,0.19,0.052641755,0.17,0.048254942,"191011A",1.722,0.434888120867316
"191221B",1.24,1.95518066,0.681241237,-8.11145684,20.79265849,1.15734724,1.681241237,1.843,1.39,-4.721246399,1.5376,3.82273141323804,0.46408962298929,65.7957320671828,432.334647081769,1.33945263393562,2.82657209698929,3.396649,1.9321,22.2901675600705,0.14476482742628,0.06184721,0.05366691,0.00551831,0.175,0.022857604,0.05,0.063334612,"191221B",1.148,0.332034277027518
"200205B",1.36,4.53640048,0.301029996,-11.7337376,21.80952201,1.56884903,2.660865478,1.90881,0.516,-5.26760624,1.8496,20.5789293149442,0.09061905849176,137.680598065654,475.655250304674,2.46128727893194,7.08020509201217,3.6435556161,0.266256,27.7476754996869,0.0051064352834946,0.10035241,0.08886983,0.19267266,0.18,0.016084981,0.22,0.043429448,"200205B",1.465,0.391816923613249
"200613A",1.74656725545063,4.23991253818709,0.228369899911643,-10.8313677045803,20.9938049880807,1.18908813355767,2.580924976,2.00996423348564,0.91427567241124,-5.23247535249562,3.05049717781235,17.9768583314761,0.0521528111856538,117.318526351825,440.739847877562,1.41393058936766,6.6611737317406,4.03995621989152,0.835900005163025,27.3787983144742,0.378773543191014,0.818073385757671,0.608442044687231,0.290691875595371,0.196374982238272,0.041388018888279,0.176273323751351,0.0694499683839808,"200613A",1.2255,0.347427598618541
"200829A",0.83,2.97975,1.994317153,-8.6381,21.08966848,1.29833,1.115277591,1.88219,0.64,-4.292429824,0.6889,8.8789100625,3.97730090675002,74.61677161,444.774116596306,1.6856607889,1.24384410498676,3.5426391961,0.4096,18.4249537939647,0.0969169435192129,0.00955,0.00926,0.00866,0.0195,0.008515578,0.03,0.007040235,"200829A",1.25,0.352182518111362
"201014A",2.55,4.16402931025167,-0.522878745,-11.2373523187929,22.1524657,1.23412632497184,1.558708571,1.97336,0.916782894148623,-6.508638306,6.5025,17.339140096635,0.273402181972775,126.27808713668,490.731736589677,1.5230677859885,2.42957240930886,3.8941496896,0.840490875003525,42.3623725983306,0.131921983937837,0.8072504062181,0.614782708841424,0.283474227467797,0.200489598131665,0.098066496,0.37,0.289529655,"201014A",4.56,0.745074791582057
"201015A",3.03,3.91297506566731,0.255272505,-10.8843897709511,21.35536147,0.959681949446484,0.990338855,2.1574,0.933999360783491,-6.698970004,9.1809,15.3113738645341,0.065164051808975,118.469940685985,456.05146351436,0.920989444093404,0.980771047722711,4.65437476,0.87235480594397,44.8761991144918,0.063286086716648,0.791898715125485,0.626103577391625,0.282948720463299,0.202951407460572,0.130288345,0.68,0.096509885,"201015A",0.426,0.154119525515847
"201020A",2.25,3.73611013555263,0.322219295,-10.5601663383317,20.93258486,1.09122011659017,1.15136985,2.0761,0.935422736615975,-6.036212173,5.0625,13.9585189449791,0.103825274070297,111.517113093234,438.173108921101,1.19076134285106,1.32565253148902,4.31019121,0.87501569617812,36.4358573974734,0.204728382319217,0.786479608954543,0.6034958308826,0.277283024885194,0.207989596144269,0.033044145,0.14,0.041361379,"201020A",2.903,0.591398551281249
"201021C",1.63,3.41341112320137,0,-10.1205640175262,20.75199541,1.24029196937986,1.387033701,1.6168,0.888661641736097,-6,2.6569,11.6513754959948,0,102.425816032846,430.645313496661,1.53832416930817,1.92386248770976,2.61404224,0.789719513493095,36,0.0141299769251024,0.818250088396931,0.618708569319018,0.268815150534349,0.200116364042637,0.043429448,0.15,0.086858896,"201021C",1.07,0.315970345456918
"201104B",1.47,2.72159651,0.612783857,-9.38944702,21.73058526,1.19537497,0.937517892,1.55046,0.605,-5.744727495,2.1609,7.40708756324418,0.375504055399796,88.1617153413869,472.218335742129,1.4289213189025,0.878939797820124,2.4039262116,0.366025,33.001893991809,0.00811616012140756,0.02110237,0.02972805,0.02348264,0.175,0.024127471,0.07,0.031777645,"201104B",1.954,0.470410490975931
"210204A",1.71047871175346,3.98060844916141,0.493025576197725,-10.481216424943,21.0584880674433,1.25343496799075,2.301029996,1.98957333119557,0.899123022165791,-5.18451228666849,2.92573742336178,15.8452436255352,0.243074218785099,109.855897746495,443.459919686652,1.57109921898197,5.29473904249176,3.95840204020464,0.808422208988545,26.8791676506165,0.378773543191014,0.791026575717484,0.596526729846518,0.278980469205129,0.20379260255736,0.0338538542545085,0.143781575971085,0.0534933364415772,"210204A",0.876,0.273232834043046
"210210A",1.53,3.72413045,0.84509804,-10.1403778,21.12319546,1.5451851,0.819543936,1.85188,0.965,-6.008773924,2.3409,13.8691476086172,0.714190697211842,102.827261926733,446.189386441365,2.38759699326201,0.671652263034372,3.4294595344,0.931225,36.1053640697424,0.038778433249538,0.05799791,0.08857348,0.10645081,0.15,0.035452611,0.58,0.031021034,"210210A",0.715,0.234264124378789
"210411C",1.6,2.93128506,0.681241237,-9.72925773,21.05996459,1.16829405,1.10720997,1.88408,1.21,-5.920818754,2.56,8.5924321029792,0.46408962298929,94.6584559767648,443.522108532054,1.3649109872654,1.2259139176674,3.5497574464,1.4641,35.0560947177181,0.0202577864729536,0.05048963,0.05901459,0.03209979,0.14,0.036191207,0.4,0.027143405,"210411C",2.826,0.582744965691277
"210517A",1.85,3.057651,0.176091259,-10.8415194,21.15768338,1.21043545,0.485721426,1.71079,0.66,-6.823908741,3.4225,9.349229637801,0.0310081314962051,117.538542900576,447.647566008328,1.4651539786167,0.235925303675473,2.9268024241,0.4356,46.5657305054962,0.199990220376636,0.25872455,0.32132806,0.08060357,0.22,0.086858896,0.25,0.057905931,"210517A",2.486,0.542327382773974
"210610B",0.98,2.89514,1.130333768,-9.19036,21.03780485,1.05139,1.841234296,1.91684,0.78,-4.443697499,0.9604,8.3818356196,1.27765442708108,84.4627169296,442.589232906684,1.1054209321,3.39014373276662,3.6742755856,0.6084,19.7464474626189,0.015836913202155,0.0226,0.02831,0.01291,0.029,0.012063736,0.11,0.022518973,"210610B",1.13,0.328379603438738
"210619B",1.41,2.91049117,2.06069784,-8.55006175,21.83430305,1.12578835,1.784617293,1.92306,0.745,-4.022276395,1.9881,8.47095885064797,4.24647558778067,73.103555928813,476.736789679239,1.26739940899572,3.18485888247465,3.6981597636,0.555025,16.1787073977742,0.00197833385726092,0.01027813,0.01099582,0.00437126,0.07,0.004571521,0.02,0.008308242,"210619B",1.937,0.4679039465228
"210722A",1.62,3.6504,0.342422681,-10.3507,20.54058972,1.43908,1.700703717,1.83712,0.81,-5.602059991,2.6244,13.32542016,0.117253292463228,107.13699049,421.91582604537,2.0709512464,2.89239313301762,3.3750098944,0.6561,31.3830761427629,0.0911698774157967,0.0364819,0.0395981,0.048071,0.09,0.034743559,0.14,0.098703291,"210722A",1.145,0.331427296520743
"210822A",1.3,2.4985,1.442479769,-8.20842,21.53322281,1.267456,2.257198426,1.70788,0.77,-4.698970004,1.69,6.24250225,2.08074788397429,67.3781588964,463.679684585104,1.606444711936,5.09494473433688,2.9168540944,0.5929,22.0803190984918,0.102616483810065,0.017735,0.01621,0.008455,0.026,0.00868589,0.4,0.010974951,"210822A",1.736,0.437116093048079
"211024B",1.63,3.43921565,-0.045757491,-8.56429146,20.98677173,1.92622006,2.780677274,2.08,1.07,-5.167491087,2.6569,11.8282042872049,0.00209374798261508,73.3470882118289,440.444587647127,3.7103237195464,7.73216610214007,4.3264,1.1449,26.7029641342244,0.014863865494915,0.01916437,0.01167528,0.00965772,0.055,0.019160051,0.09,0.096509885,"211024B",1.1137,0.325043347403704
"220117A",1.84,3.43803362,0.278753601,-10.1070569,21.99532933,1.68612083,1.697316542,1.78537,1.2,-5.795880017,3.3856,11.8200751722503,0.0777035700704672,102.152599179838,483.794512335158,2.84300345335989,2.88088344374684,3.1875460369,1.44,33.5922251714599,0.0299157959274313,0.05084186,0.04500955,0.06200239,0.55,0.05428681,0.18,0.091430417,"220117A",4.961,0.775319121829478
"230116D",1.38,3.79761,-0.22184875,-11.1278,21.32749584,1.57289,1.612783857,1.76412,0.84,-6.090443971,1.9044,14.4218417121,0.0492168678765625,123.82793284,454.862078805217,2.4739829521,2.6010717693998,3.1121193744,0.7056,37.0935077638903,0.118428290656009,0.1014,0.13824,0.23491,0.22,0.064181451,0.22,0.144764827,"230116D",3.81,0.682145076373832
"230325A",1.82,3.7823081,0.51851394,-10.9066853,22.22918251,0.931411844,1.580354661,2.0855,1.025,-5.886056648,3.3124,14.3058545633256,0.268856705974324,118.955784233236,494.13655506289,0.86752802314348,2.49752085454443,4.34931025,1.050625,34.645662863465,0.131947893505177,0.1875455,0.20042492,0.05714513,0.18,0.066814536,0.18,0.052641755,"230325A",1.664,0.425534220498263
"230506C",1.89,4.25859,0.380211242,-11.4531,20.96124782,1.14181,1.491361694,2.08995,1.11,-5.769551079,3.5721,18.1355887881,0.144560588543183,131.17349961,439.373910171455,1.3037300761,2.22415970233055,4.3678910025,1.2321,33.2877196531901,0.0886038540296678,0.1023,0.11841,0.11299,0.29,0.051093469,0.17,0.090478017,"230506C",3.7,0.672097857935718
