"row","GRB","y","z","pred","z_pred"
166,"121128A",0.505149978319906,2.2,0.4761189408994,1.99308424496659
167,"121211A",0.305995882770805,1.023,0.457840106366487,1.86972384501913
168,"121217A",0.612783856719735,3.1,0.473346966464792,1.97404110321779
169,"130215A",0.204119982655925,0.6,0.37804258033875,1.38804540699717
170,"130418A",0.345961541813141,1.218,0.453609517413519,1.8419047467418
171,"130420A",0.361160995195026,1.297,0.424908809017031,1.66016643271062
172,"130427A",0.127104798364808,0.34,0.180431275906563,0.515065036181191
173,"130511A",0.362350507594848,1.3033,0.486425987988704,2.06496830622338
174,"130514A",0.662757831681574,3.6,0.415921835381591,1.60568453490546
175,"130604A",0.313867220369153,1.06,0.522255947336415,2.32855660829981
176,"130702A",0.0606978403536116,0.15,0.276938285094732,0.89207472849195
179,"131105A",0.429106008332697,1.686,0.446586264983953,1.79631611158559
180,"131117A",0.702602841340427,4.042,0.572486969709021,2.73668913893311
181,"140206A",0.571708831808688,2.73,0.451359516949293,1.82721943063528
182,"140213A",0.343920385393226,1.2076,0.236181931375133,0.722590038312223
183,"140419A",0.695131297704026,3.956,0.501708215282697,2.17474037561894
184,"140423A",0.629409599102719,3.26,0.533616058521502,2.4167724647646
185,"140430A",0.414973347970818,1.6,0.461258348890788,1.89239997355281
186,"140506A",0.276231957921834,0.889,0.428929465405701,1.68490834916509
187,"140509A",0.531478917042255,2.4,0.447327542248873,1.80109309051293
188,"140512A",0.236789099409293,0.725,0.369578939000373,1.34195711942948
189,"140518A",0.756407872548958,4.707,0.811834191445074,5.48386839773293
