"","log10Ta","log10PeakFlux","log10NH","log10Fa","Alpha","PhotonIndex","log10T90","Beta","log10Fluence","Gamma","log10TaSqr","log10PeakFluxSqr","log10NHSqr","log10FaSqr","AlphaSqr","PhotonIndexSqr","log10T90Sqr","BetaSqr","log10FluenceSqr","GammaSqr","log10T90Err","log10FaErr","log10TaErr","AlphaErr","BetaErr","log10FluenceErr","PhotonIndexErr","log10PeakFluxErr","GRB","is_optical","log10Ta_opt","log10PeakFlux_opt","log10NH_opt","log10Fa_opt","Alpha_opt","PhotonIndex_opt","log10T90_opt","Beta_opt","log10Fluence_opt","Gamma_opt","Redshift_crosscheck","log10z"
"140907A",3.88175001363003,0.397940009,21.4811071,-10.7033885627386,1.20401224427168,1.72,1.898725182,0.921550275286692,-5.366531544,2.00735,15.0679831683167,0.15835625076292,461.43796224167,114.562526724963,1.44964548435613,2.9584,3.60515731676093,0.849254909880978,28.799660812747,4.0294540225,0.0311909396976911,0.782155420947507,0.600516117768427,0.277097730047546,0.205887681751425,0.020199743,0.07,0.034743559,"140907A",1,0.970437503407507,0.09948500225,5.370276775,-2.67584714068465,0.30100306106792,0.43,0.4746812955,0.230387568821673,-1.341632886,0.5018375,1.21,0.344392273685111
"141004A",3.30337,0.785329835,21.49730845,-10.61083392,1.54959,1.86,0.593286067,1.08,-6.173925197,1.79496,10.9122533569,0.616742949741127,462.134270594441,112.589796477823,2.4012291681,3.4596,0.351988357296328,1.1664,38.1173523381515,3.2218814016,0.118918281385487,0.0853,0.081935,0.09774,0.005,0.019446022,0.08,0.021358745,"141004A",0,0,0,0,0,0,0,0,0,0,0,0.573,0.196728722623287
"141220A",2.77561,0.949390007,21.48574413,-9.872830386,1.42066,0.62,0.857935265,1.1,-5.585026652,1.80565,7.7040108721,0.90134138539146,461.63720081983,97.4727798307249,2.0182748356,0.3844,0.73605291893062,1.21,31.1925227035503,3.2603719225,0.0285379269708387,0.042455,0.057375,0.050735,0.07,0.016703634,0.38,0.034157993,"141220A",0,0,0,0,0,0,0,0,0,0,0,1.3195,0.365394376854778
"141221A",3.38379446974739,0.491361694,21.46788768,-10.2351760244467,1.33602016272592,1.74,1.567026366,0.852733035436939,-5.677780705,2.22288,11.450065013493,0.24143631433055,460.870201441096,104.758828251409,1.78494987521019,3.0276,2.45557163173917,0.727153629725496,32.2371937340703,4.9411954944,0.0973208922530927,0.807067272411138,0.603324583617933,0.271591807662699,0.205765667619242,0.02068069,0.08,0.028018999,"141221A",1,0.845948617436847,0.1228404235,5.36697192,-2.55879400611167,0.33400504068148,0.435,0.3917565915,0.213183258859235,-1.41944517625,0.55572,1.45,0.389166084364532
"150120B",3.39431,0.079181246,21.52664292,-10.79048499,1.17705,2.2,2.01762288488796,0.92,-6.26760624,2.01678,11.5213403761,0.00626966971811252,463.396355405186,116.434566319415,1.3854467025,4.84,4.07080210562361,0.8464,39.2828879796869,4.0674015684,0.0141299769251024,0.0711,0.090535,0.057705,0.005,0.039006078,0.151515152,0.0542106768002651,"150120B",0,0,0,0,0,0,0,0,0,0,0,3.5,0.653212513775344
"150314A",2.49217,1.58546073,22.01715025,-8.609064893,1.19079,1.08,1.169968174,0.73,-4.657577319,1.84772,6.2109113089,2.51368572637213,484.754905131075,74.1159983318851,1.4179808241,1.1664,1.36882552817289,0.5329,21.6930264824632,3.4140691984,0.07726686575266,0.015025,0.015855,0.009925,0,0.005922197,0.03,0.010152339,"150314A",0,0,0,0,0,0,0,0,0,0,0,1.758,0.440594261839831
"150323A",3.68223940837374,0.73239376,21.69269626,-10.9511510428039,1.00509168356917,1.85,2.174931594,0.936042294195205,-5.214670165,2.0639,13.5588870605806,0.536400619686938,470.573071028618,119.927709162305,1.01020929237991,3.4225,4.73032743857938,0.876175176522223,27.1927849297411,4.25968321,0.0373575732732516,0.795111677562915,0.603753171515708,0.279001321397393,0.199715439269326,0.014239163,0.07,0.024127471,"150323A",1,0.920559852093435,0.18309844,5.423174065,-2.73778776070098,0.251272920892292,0.4625,0.5437328985,0.234010573548801,-1.30366754125,0.515975,0.593,0.202215775801131
"150403A",3.19694,1.245512668,21.79039707,-8.821023053,1.24471,1.23,1.611723308,0.679,-4.769551079,1.70996,10.2204253636,1.55130180614848,474.821404468265,77.8104477015574,1.5493029841,1.5129,2.59765202155046,0.461041,22.7486174951901,2.9239632016,0.127565659236116,0.005105,0.006975,0.00458,0,0.00766402,0.04,0.014805494,"150403A",0,0,0,0,0,0,0,0,0,0,0,2.06,0.48572142648158
"150821A",2.95174,-1.49776679460977,22.340573,-8.853871964,1.82628,2.1,2.23578087,0.848,-6.102372909,2.21622,8.7127690276,2.24330537103562,499.101201968329,78.3910487549052,3.3352986384,4.41,4.99871609865796,0.719104,37.2389551204971,4.9116310884,0.249936990327389,0.021105,0.015485,0.027365,5e-04,0.104450572,0.37,0.188398851647283,"150821A",0,0,0,0,0,0,0,0,0,0,0,0.755,0.244277120801843
"151021A",3.15765,0.986771734,22.33647975,-9.642065153,1.33346,1.57,2.042181595,1.27,-4.552841969,1.96079,9.9707535225,0.973718455021367,498.91832762216,92.9694204146969,1.7781155716,2.4649,4.17050566695674,1.6129,20.7283699946878,3.8446974241,0.0143797213110485,0.06282,0.05208,0.02141,0.04,0.015510517,0.04,0.035818102,"151021A",0,0,0,0,0,0,0,0,0,0,0,2.33,0.52244423350632
"151027A",3.99907,0.832508913,21.65076489,-9.935542011,1.74508,1.72,2.11290649,0.9235,-5.107905397,2.00612,15.9925608649,0.693071090224441,468.755620322057,98.7149950523459,3.0453042064,2.9584,4.46437383548412,0.85285225,26.0906975447017,4.0245174544,0.0183350782696789,0.02221,0.01731,0.02499,0.002440971,0.011135756,0.05,0.038320101,"151027A",0,0,0,0,0,0,0,0,0,0,0,0.81,0.257678574869184
"151215A",3.06337,0.204119983,20.90308999,-10.72815839,1.07478,1.99,1.250420002,1.015,-6.508638306,2.20942,9.3842357569,0.0416649674599203,436.939171130038,115.093382440927,1.1551520484,3.9601,1.56355018140168,1.030225,42.3623725983306,4.8815367364,0.0244827442519859,0.093,0.11588,0.071395,0.35435971,0.098066496,0.33,0.05428681,"151215A",0,0,0,0,0,0,0,0,0,0,0,2.59,0.555094448578319
"160117B",4.10299,-0.705929807788426,20.95374423,-11.74958,0.973333,1.73,0.697062187810827,0.64,-6.4710833,1.83834,16.8345269401,0.498336893524204,439.059397256258,138.0526301764,0.947377128889,2.9929,0.485895693675617,0.4096,41.8749190755389,3.3794939556,0.214744065864423,0.12265,0.162075,0.093958,0.015,0.005627928835757,0.0041822719666068,0.122191721784807,"160117B",0,0,0,0,0,0,0,0,0,0,0,0.87,0.271841606536499
"160121A",3.8244,0.079181246,21.91683806,-11.17263073,0.798663,1.77,1.079181246,1.02,-6.214670165,2.2054,14.62603536,0.00626966971811252,480.347790548265,124.82767742894,0.637862587569,3.1329,1.16463216171811,1.0404,38.6221252597411,4.86378916,0.0862757376305275,0.0694,0.120385,0.106048,0.03,0.035597908,0.13,0.072382414,"160121A",0,0,0,0,0,0,0,0,0,0,0,1.96,0.471291711058939
"160131A",3.82772964469509,0.806179974,21.680967,-10.1555549060697,1.35917692806709,1.24,2.511883361,0.930932328862286,-4.690369833,2.02332,14.6515142328776,0.649926150478641,470.064330055089,103.135295450196,1.84736192178989,1.5376,6.30955801926866,0.86663500092096,21.9995691703164,4.0938238224,0.075913913084108,0.809123203703859,0.611550045165246,0.274360369718497,0.197015631315616,0.010644473,0.05,0.020357554,"160131A",1,0.956932411173772,0.2015449935,5.42024175,-2.53888872651742,0.339794232016773,0.31,0.62797084025,0.232733082215572,-1.17259245825,0.50583,0.972,0.294906910605192
"160227A",4.47751,-0.22184875,21.4198963,-10.99567863,1.10229,0.75,2.500373714,0.679,-5.508638306,1.72551,20.0480958001,0.0492168678765625,458.811957502754,120.904948534239,1.2150432441,0.5625,6.25186870966215,0.461041,30.3450959863305,2.9773847601,0.103418641469029,0.03055,0.03885,0.03434,0.001,0.028018999,0.51,0.072382414,"160227A",0,0,0,0,0,0,0,0,0,0,0,2.38,0.528916700277655
"160327A",3.76407,0.255272505,20.72655851,-11.22402567,1.49693,1.84,1.447158031,0.78,-5.853871964,1.93554,14.1682229649,0.065164051808975,429.590227668453,125.978752240819,2.2407994249,3.3856,2.0942663666878,0.6084,34.2678169709052,3.7463150916,0.143091047665439,0.0673,0.06033,0.1004,0.02,0.031021034,0.11,0.048254942,"160327A",0,0,0,0,0,0,0,0,0,0,0,4.99,0.777426822389311
"160804A",4.38419,0.462397998,21.30214687,-11.5214335,0.948229,1.4,2.15896526,0.92,-4.943095149,1.87827,19.2211219561,0.213811908554408,453.781461271051,132.743429894922,0.899138236441,1.96,4.66113099388687,0.8464,24.4341896520673,3.5278981929,0.057915224642575,0.05875,0.095375,0.070062,0.005,0.011428802,0.23,0.044927015,"160804A",0,0,0,0,0,0,0,0,0,0,0,0.736,0.239549720840473
"161014A",3.81570516888781,0.462397998,22.18657496,-10.777938052116,1.38776211525277,1.47,1.26245109,0.905555253623474,-5.721246399,1.83236,14.5596059358771,0.213811908554408,492.244108455699,116.16394865525,1.92588368853084,2.1609,1.59378275464219,0.820030317365074,32.7326603580705,3.3575431696,0.0601790285006581,0.800254982251802,0.608339236596444,0.291140957228664,0.197134822539693,0.045715209,0.15,0.089854031,"161014A",1,0.953926292221952,0.1155994995,5.54664374,-2.694484513029,0.346940528813192,0.3675,0.3156127725,0.226388813405868,-1.43031159975,0.45809,2.823,0.582404298019028
"161023A",4.01227340475376,0.588209791507229,21.1872488303853,-10.4640470085171,1.38620188592881,1.48429488273099,1.643452676,0.891110937821589,-5.42056598348586,1.95429741445854,16.0983378744943,0.345990758824978,448.899513000663,109.496279796456,1.92155566855259,2.2031312989014,2.70093669825156,0.794078703505272,29.382535581324,3.81927838415933,0.0973208922530927,0.792493400011192,0.614724810403757,0.27276673247136,0.200815624345738,0.0255406174190192,0.159030747217934,0.0451456901736497,"161023A",1,1.00306835118844,0.147052447876807,5.29681220759633,-2.61601175212928,0.346550471482203,0.371073720682748,0.410863169,0.222777734455397,-1.35514149587146,0.488574353614635,2.71,0.569373909615046
"161108A",4.69106,-0.22184875,21.16074757,-11.81247928,0.883711,1.85,2.021602716,0.84,-5.958607315,2.00325,22.0060439236,0.0492168678765625,447.777237721261,139.534666740429,0.780945131521,3.4225,4.08687754133858,0.7056,35.5050011343715,4.0130105625,0.0491496346156657,0.13355,0.18179,0.0812555,0.005,0.039481317,0.17,0.072382414,"161108A",0,0,0,0,0,0,0,0,0,0,0,1.159,0.334252642334231
"161117A",4.08464,0.832508913,21.87736847,-10.74958,1.141,1.19,2.099335278,1.375,-4.698970004,1.92624,16.6842839296,0.693071090224441,478.61925117215,115.5534701764,1.301881,1.4161,4.40720860945534,1.890625,22.0803190984918,3.7104005376,0.00378540226960351,0.03835,0.04019,0.02365,0.674290141,0,0.12,0.019160051,"161117A",0,0,0,0,0,0,0,0,0,0,0,1.549,0.406369835469268
"161219B",4.0135,0.72427587,21.16590877,-10.13667714,0.871656,1.29,0.84135947,0.73,-5.823908741,1.86204,16.10818225,0.524575535864257,447.995694059963,102.752223440599,0.759784182336,1.6641,0.707885757758681,0.5329,33.9179130234962,3.4671929616,0.0495608716177928,0.0277,0.03841,0.008668,0,0.028952965,0.35,0.032776942,"161219B",0,0,0,0,0,0,0,0,0,0,0,0.1475,0.0597526942092988
"170113A",3.74549372752588,0.041392685,21.4429483,-10.7177361376305,1.26522162186944,0.75,1.315130317,0.904736523971637,-6.173925197,1.81917,14.0287232629357,0.00171335437150922,459.800031796473,114.869867915871,1.60078575244594,0.5625,1.72956775069252,0.81854817780828,38.1173523381515,3.3093794889,0.14476482742628,0.779825247292914,0.604211363922324,0.28306944489591,0.200405143580211,0.04537405,0.59,0.039481317,"170113A",1,0.93637343188147,0.01034817125,5.360737075,-2.67943403440762,0.31630540546736,0.1875,0.32878257925,0.226184130992909,-1.54348129925,0.4547925,1.968,0.472463896606989
"170202A",3.77629,0.672097858,21.7153121,-10.65364703,1.1958,1.68,1.664641976,1.04,-5.48148606,1.99768,14.2603661641,0.451715530728188,471.554779600406,113.500195039828,1.42993764,2.8224,2.77103290826118,1.0816,30.0466894259743,3.9907253824,0.10761765896651,0.04485,0.068655,0.059155,0,0.013160439,0.07,0.027720924,"170202A",0,0,0,0,0,0,0,0,0,0,0,3.645,0.666985718329661
"170519A",4.1513,-0.15490196,21.33992622,-11.06348626,1.37345,1.94,2.335257256,0.975,-5.958607315,1.97351,17.23329169,0.0239946172118416,455.392451075043,122.400728225209,1.8863649025,3.7636,5.45342645170065,0.950625,35.5050011343715,3.8947417201,0.0991498519285518,0.053,0.052235,0.066745,0.224423613,0.078962633,0.26,0.062042069,"170519A",0,0,0,0,0,0,0,0,0,0,0,0.818,0.259593878885949
"170607A",3.8718866947277,1.08334542328181,20.90203663,-10.4587079840857,1.20238293706011,1.61,1.361727836,0.913173547610056,-5.124938737,1.94001,14.9915065768094,1.17363730614564,436.895135281862,109.384572696378,1.4457247273333,2.5921,1.85430269933724,0.833885928054735,26.2649970580032,3.7636388001,0.0412728533350444,0.778632933950471,0.598342602668578,0.275873904641103,0.201514540910209,0.017371779,0.07,0.0231184496675564,"170607A",1,0.967971673681925,0.270836355820453,5.2255091575,-2.61467699602143,0.300595734265028,0.4025,0.340431959,0.228293386902514,-1.28123468425,0.4850025,0.557,0.19228861256812
"170705A",3.63746,1.1430148,21.08891889,-10.18641901,0.774169,1.65,2.337059726,0.66,-5.022276395,1.89159,13.2311152516,1.30648283301904,444.742499948999,103.763132247289,0.599337640561,2.7225,5.4618481628912,0.4356,25.2232601877742,3.5781127281,0.0361306862803674,0.04055,0.06603,0.027333,0.005,0.013714563,0.05,0.012497683,"170705A",0,0,0,0,0,0,0,0,0,0,0,2.01,0.478566495593843
"170714A",3.97124015117132,-0.397940009,21.06857952,-11.0288754361363,1.62695441527717,1.76,3,0.91720536521663,-5.552841969,1.84715,15.7707483382752,0.15835625076292,443.885042990563,121.636093385811,2.64698066938988,3.0976,9,0.841265681982172,30.8340539326878,3.4119631225,0.0815374132437055,0.800886339408727,0.610909061860367,0.390144688761989,0.197225248901406,0.046531552,0.17,0.217147241,"170714A",1,0.99281003779283,-0.09948500225,5.26714488,-2.75721885903407,0.406738603819292,0.44,0.75,0.229301341304157,-1.38821049225,0.4617875,0.793,0.253580289562183
"170903A",4.41384,0.591064607,21.73970839,-11.26042766,0.971187,1.94,1.465382851,1.14,-5.619788758,2.20256,19.4819835456,0.349357369648064,472.614920882236,126.797231086093,0.943204188969,3.7636,2.14734690000489,1.2996,31.5820256845432,4.8512705536,0.0534696645518069,0.04095,0.065935,0.051271,0.005,0.036191207,0.12,0.05567878,"170903A",0,0,0,0,0,0,0,0,0,0,0,0.886,0.27554168840131
"171222A",4.78231,-0.15490196,20.02880298,-12.10957898,0.718496,2.07,2.242541428,1.34,-5.721246399,1.99001,22.8704889361,0.0239946172118416,401.152948811657,146.641903072858,0.516236502016,4.2849,5.02899205629628,1.7956,32.7326603580705,3.9601398001,0.0563106258915239,0.20975,0.378455,0.126956,0.015,0.045715209,0.17,0.124084138,"171222A",0,0,0,0,0,0,0,0,0,0,0,2.409,0.532627001228891
"180115A",3.47618228986007,-0.22184875,20.61397389,-10.3174575183303,1.2029157497025,1.66,1.611723308,0.917536283100401,-6.119186408,1.9512,12.0838433123368,0.0492168678765625,424.935919537602,106.44992964255,1.44700630088233,2.7556,2.59765202155046,0.841872830805699,37.4444422958519,3.80718144,0.0249128885159663,0.796817239276845,0.618967200351068,0.272940800079476,0.194517210969142,0.062858412,0.22,0.144764827,"180115A",1,0.869045572465017,-0.0554621875,5.1534934725,-2.57936437958258,0.300728937425625,0.415,0.402930827,0.2293840707751,-1.529796602,0.4878,2.487,0.542451947375977
"180205A",3.21372,0.531478917,21.4933967,-10.30627305,1.09633,2.04,1.190331698,1.03,-6,1.88733,10.3279962384,0.282469839215493,461.966101703571,106.219264181156,1.2019394689,4.1616,1.41688955126356,1.0609,36,3.5620145289,0.0875106835560367,0.06455,0.088815,0.042095,0.005,0.043429448,0.13,0.038320101,"180205A",0,0,0,0,0,0,0,0,0,0,0,1.409,0.381836799998343
"180325A",3.765048467823,0.973127854,22.14319598,-10.7981796454668,1.42480653545981,1.18,1.973589623,0.943660199925429,-5.187086643,1.85846,14.1755899650563,0.946977820230645,490.321128208688,116.600683655773,2.03007366348899,1.3924,3.89505600001328,0.890494572923301,26.905867841989,3.4538735716,0.0173110727824034,0.790032124547181,0.60035060151822,0.272743322491351,0.202745806340495,0.013362907,0.05,0.013860462,"180325A",1,0.94126211695575,0.2432819635,5.535798995,-2.6995449113667,0.356201633864953,0.295,0.49339740575,0.235915049981357,-1.29677166075,0.464615,2.248,0.511616020569138
"180329B",4.02296,0.146128036,21.41988474,-11.14935376,1.50063,0.97,2.322219295,0.77,-5.48148606,1.86768,16.1842071616,0.0213534029052173,458.811462274885,124.308089265626,2.2518903969,0.9409,5.3927024540703,0.5929,30.0466894259743,3.4882285824,0.091090048181127,0.04825,0.04314,0.069665,0,0.039481317,0.56,0.124084138,"180329B",0,0,0,0,0,0,0,0,0,0,0,1.998,0.476831628512261
"180620B",4.6659,0.556302501,21.21643247,-10.98296666,1.09835,1.3,2.29841638,0.9,-5,1.99236,21.77062281,0.309472472618855,450.13700675407,120.625556654672,1.2063727225,1.69,5.2827178558523,0.81,25,3.9694983696,0.0599542916300528,0.0437,0.067125,0.059445,0.005,0.013028834,0.2,0.024127471,"180620B",0,0,0,0,0,0,0,0,0,0,0,1.1175,0.325823419002744
"180624A",4.171185481,0.146128036,21.1034582,-11.54363397,1.243849338,1.91,2.686993566,0.95,-5.236572006,2.06008,17.3987883169052,0.0213534029052173,445.355947999147,133.255485233338,1.54716117564304,3.6481,7.2199344237254,0.9025,27.4216863740229,4.2439296064,0.0343795484387942,0.088149935,0.099379055,0.123366444,0,0.022463508,0.1,0.062042069,"180624A",0,0,0,0,0,0,0,0,0,0,0,2.855,0.586024382386976
"180720B",3.62033,1.831869774,21.24271531,-8.847711656,1.34127,1.36,3.06444019010425,0.729,-4.065501549,1.8461,13.1067893089,3.35574686889481,451.252953741708,78.2820015477183,1.7990052129,1.8496,9.39079367872617,0.531441,16.5283028449214,3.40808521,0.00138098327707093,0.004975,0.00614,0.005375,0,0.005049936,0.03,0.016629833,"180720B",0,0,0,0,0,0,0,0,0,0,0,0.654,0.218535505216528
"180728A",3.8695,2.120573931,21.58733599,-9.42365865,1.1986,1.97,0.938519725,0.8595,-4.528708289,1.70111,14.97303025,4.49683379683679,466.013075145149,88.8053423517198,1.43664196,3.8809,0.880819274214076,0.73874025,20.5091987668573,2.8937752321,0.0148761559757772,0.009885,0.014745,0.0091,0.042486494,0.008803267,0.03,0.009541318,"180728A",0,0,0,0,0,0,0,0,0,0,0,0.117,0.0480531731156091
"181010A",3.15711,0.146128036,22.27837171,-9.928117993,1.07011,1.52,1.214843848,1.115,-6.161150909,1.76613,9.9673435521,0.0213534029052173,496.325846048928,98.5675268829304,1.1451354121,2.3104,1.47584557502345,1.243225,37.9597805234715,3.1192151769,0.0580681587793652,0.034615,0.057805,0.033375,0.007041969,0.04405886,0.15,0.062042069,"181010A",0,0,0,0,0,0,0,0,0,0,0,1.39,0.378397900948138
"181020A",4.29043,0.886490725,20.65703194,-10.42365865,2.64643,1.25,2.376576957,1.228,-5.091514981,1.93674,18.4077895849,0.785865805511026,426.71296857018,108.65265965172,7.0035917449,1.5625,5.64811803254338,1.507984,25.9235248017474,3.7509618276,0.0211468897196027,0.1418,0.047555,0.091985,0.029531206,0.016084981,0.06,0.016920564,"181020A",0,0,0,0,0,0,0,0,0,0,0,2.938,0.595275711802099
"181201A",4.06401789623129,0.899550776141651,21.1468434832998,-10.3485235051839,1.28663287943044,1.62357778401957,1.283301229,0.890675829707647,-5.37153011911936,1.97913612783146,16.5162414608882,0.809191598857047,447.188989307179,107.091938737344,1.65542416643147,2.6360048207619,1.64686204435291,0.793303433625405,28.8533358206064,3.91697981248771,0.0495608716177928,0.781344577619825,0.614896483479027,0.271111419850874,0.19807709479354,0.0288230416508681,0.178235765696061,0.0293124960699646,"181201A",1,1.01600447405782,0.224887694035413,5.28671087082495,-2.58713087629598,0.32165821985761,0.405894446004892,0.32082530725,0.222668957426912,-1.34288252977984,0.494784031957865,0.45,0.161368002234975
"190114A",3.74534,-0.301029996,21.6447605,-10.75202673,1.18375,2.06,1.823474229,0.86,-6.096910013,1.83214,14.0275717156,0.09061905849176,468.49565710236,115.606078802635,1.4012640625,4.2436,3.32505826382714,0.7396,37.1723117066197,3.3567369796,0.0664080102705681,0.03365,0.042215,0.04616,0,0.065144172,0.22,0.173717793,"190114A",0,0,0,0,0,0,0,0,0,0,0,3.3765,0.641126932803509
"190719C",4.88123,0.740362689,20.95382587,-11.257,1.55953,1.64,2.268811904,0.915,-5.292429824,1.5415,23.8264063129,0.548136911263311,439.062818590281,126.720049,2.4321338209,2.6896,5.14750745573211,0.837225,28.0098134419647,2.37622225,0.0226602223323686,0.2175,0.1943,0.21085,0.22,0.025546734,0.09,0.02368879,"190719C",0,0,0,0,0,0,0,0,0,0,0,2.469,0.54020429984206
"190829A",4.0838,1.255272505,22.04910001,-9.56068,1.03996,2.56,1.764922985,1.16,-5.193820026,2.0913,16.67742244,1.57570906180898,486.162811250982,91.4066020624,1.0815168016,6.5536,3.11495314298131,1.3456,26.9757664624786,4.37353569,0.0660733687520347,0.013585,0.01916,0.009675,0.075,0.047500959,0.21,0.065144172,"190829A",0,0,0,0,0,0,0,0,0,0,0,0.0785,0.0328201494385639
"191011A",3.15321333,0.255272505,21.65033473,-10.8132081,1.30602449,1.94,0.867467488,0.94,-6.48148606,1.81479,9.94275430448969,0.065164051808975,468.736993921044,116.925469413906,1.70569996847976,3.7636,0.75249984273703,0.8836,42.0096615459743,3.2934627441,0.0559978453284278,0.05719327,0.06597695,0.05756962,0.19,0.052641755,0.17,0.048254942,"191011A",0,0,0,0,0,0,0,0,0,0,0,1.722,0.434888120867316
"191221B",1.95518066,0.681241237,21.96198081,-8.11145684,1.15734724,1.24,1.681241237,1.39,-4.721246399,1.843,3.82273141323804,0.46408962298929,482.328601098808,65.7957320671828,1.33945263393562,1.5376,2.82657209698929,1.9321,22.2901675600705,3.396649,0.14476482742628,0.06184721,0.05366691,0.00551831,0.175,0.022857604,0.05,0.063334612,"191221B",0,0,0,0,0,0,0,0,0,0,0,1.148,0.332034277027518
"200205B",4.53640048,0.301029996,21.52730245,-11.7337376,1.56884903,1.36,2.660865478,0.516,-5.26760624,1.90881,20.5789293149442,0.09061905849176,463.424750773776,137.680598065654,2.46128727893194,1.8496,7.08020509201217,0.266256,27.7476754996869,3.6435556161,0.0051064352834946,0.10035241,0.08886983,0.19267266,0.18,0.016084981,0.22,0.043429448,"200205B",0,0,0,0,0,0,0,0,0,0,0,1.465,0.391816923613249
"200613A",4.23685378430609,0.228369899911643,20.9938049880807,-10.8377702224266,1.18701024746632,1.74656725545063,2.580924976,0.912972171379355,-5.23247535249562,2.00996423348564,17.9509299895888,0.0521528111856538,440.739847877562,117.457263394117,1.40899332759005,3.05049717781235,6.6611737317406,0.833518185713134,27.3787983144742,4.03995621989152,0.0598714492362227,0.817091324415683,0.607670600368134,0.292738895652784,0.196094562812523,0.041388018888279,0.176273323751351,0.0694499683839808,"200613A",1,1.05921344607652,0.0570924749779107,5.24845124702018,-2.70944255560665,0.29675256186658,0.436641813862657,0.645231244,0.228243042844839,-1.3081188381239,0.50249105837141,1.2255,0.347427598618541
"200829A",2.97975,1.994317153,21.08966848,-8.6381,1.29833,0.83,1.115277591,0.64,-4.292429824,1.88219,8.8789100625,3.97730090675002,444.774116596306,74.61677161,1.6856607889,0.6889,1.24384410498676,0.4096,18.4249537939647,3.5426391961,0.0969169435192129,0.00955,0.00926,0.00866,0.0195,0.008515578,0.03,0.007040235,"200829A",0,0,0,0,0,0,0,0,0,0,0,1.25,0.352182518111362
"201014A",4.17976182684236,-0.522878745,22.1524657,-11.2410825653737,1.23031694145537,2.55,1.558708571,0.918120074943887,-6.508638306,1.97336,17.4704089291286,0.273402181972775,490.731736589677,126.361937241549,1.5136797764321,6.5025,2.42957240930886,0.842944472014969,42.3623725983306,3.8941496896,0.0323072045959819,0.806453273553058,0.613468875010691,0.284882025310329,0.201299583919555,0.098066496,0.37,0.289529655,"201014A",1,1.04494045671059,-0.13071968625,5.538116425,-2.81027064134343,0.307579235363843,0.6375,0.38967714275,0.229530018735972,-1.6271595765,0.49334,4.56,0.745074791582057
"201015A",3.92123373525075,0.255272505,21.35536147,-10.8728109854577,0.961806996765713,3.03,0.990338855,0.932168926065901,-6.698970004,2.1574,15.3760740064685,0.065164051808975,456.05146351436,118.21801872549,0.92507269902748,9.1809,0.980771047722711,0.868938906722855,44.8761991144918,4.65437476,0.118428290656009,0.793308001630814,0.631699921681455,0.281565442512308,0.203400216495577,0.130288345,0.68,0.096509885,"201015A",1,0.980308433812688,0.06381812625,5.3388403675,-2.71820274636443,0.240451749191428,0.7575,0.24758471375,0.233042231516475,-1.674742501,0.53935,0.426,0.154119525515847
"201020A",3.72661258822243,0.322219295,20.93258486,-10.5628021452771,1.09077038554808,2.25,1.15136985,0.932166234734727,-6.036212173,2.0761,13.8876413826979,0.103825274070297,438.173108921101,111.57278916027,1.18978003398871,5.0625,1.32565253148902,0.868933889179518,36.4358573974734,4.31019121,0.035217186540104,0.793689650572251,0.607619572120922,0.280330260942714,0.205230558814966,0.033044145,0.14,0.041361379,"201020A",1,0.931653147055608,0.08055482375,5.233146215,-2.64070053631928,0.27269259638702,0.5625,0.2878424625,0.233041558683682,-1.50905304325,0.519025,2.903,0.591398551281249
"201104B",2.72159651,0.612783857,21.73058526,-9.38944702,1.19537497,1.47,0.937517892,0.605,-5.744727495,1.55046,7.40708756324418,0.375504055399796,472.218335742129,88.1617153413869,1.4289213189025,2.1609,0.878939797820124,0.366025,33.001893991809,2.4039262116,0.00811616012140756,0.02110237,0.02972805,0.02348264,0.175,0.024127471,0.07,0.031777645,"201104B",0,0,0,0,0,0,0,0,0,0,0,1.954,0.470410490975931
"210204A",3.98799007663473,0.493025576197725,21.0584880674433,-10.4839476833491,1.25368011181206,1.71047871175346,2.301029996,0.900756343150554,-5.18451228666849,1.98957333119557,15.9040648513371,0.243074218785099,443.459919686652,109.913159027201,1.5717138227531,2.92573742336178,5.29473904249176,0.811361989725959,26.8791676506165,3.95840204020464,0.378773543191014,0.788823205128163,0.598893261695691,0.279047823532713,0.204094480220611,0.0338538542545085,0.143781575971085,0.0534933364415772,"210204A",1,0.996997519158683,0.123256394049431,5.26462201686082,-2.62098692083728,0.313420027953015,0.427619677938365,0.575257499,0.225189085787638,-1.29612807166712,0.497393332798892,0.876,0.273232834043046
"210210A",3.72413045,0.84509804,21.12319546,-10.1403778,1.5451851,1.53,0.819543936,0.965,-6.008773924,1.85188,13.8691476086172,0.714190697211842,446.189386441365,102.827261926733,2.38759699326201,2.3409,0.671652263034372,0.931225,36.1053640697424,3.4294595344,0.038778433249538,0.05799791,0.08857348,0.10645081,0.15,0.035452611,0.58,0.031021034,"210210A",0,0,0,0,0,0,0,0,0,0,0,0.715,0.234264124378789
"210411C",2.93128506,0.681241237,21.05996459,-9.72925773,1.16829405,1.6,1.10720997,1.21,-5.920818754,1.88408,8.5924321029792,0.46408962298929,443.522108532054,94.6584559767648,1.3649109872654,2.56,1.2259139176674,1.4641,35.0560947177181,3.5497574464,0.0202577864729536,0.05048963,0.05901459,0.03209979,0.14,0.036191207,0.4,0.027143405,"210411C",0,0,0,0,0,0,0,0,0,0,0,2.826,0.582744965691277
