"formula_idx","wins","formula"
1290,1,"Response ~ (PhotonIndexSqr + log10NHSqr + log10T90 + log10Fa)^2 +      log10NH + log10PeakFlux + PhotonIndex + log10Ta + Beta +      log10PeakFluxSqr + log10TaSqr + log10FaSqr + BetaSqr + log10T90Sqr"
1303,1,"Response ~ (log10T90Sqr + PhotonIndexSqr + log10T90 + log10Fa)^2 +      log10NH + log10PeakFlux + PhotonIndex + log10Ta + Beta +      log10NHSqr + log10PeakFluxSqr + log10TaSqr + log10FaSqr +      BetaSqr"
1310,1,"Response ~ (PhotonIndexSqr + log10PeakFluxSqr + log10NHSqr +      log10Fa)^2 + log10NH + log10PeakFlux + PhotonIndex + log10Ta +      Beta + log10T90 + log10TaSqr + log10FaSqr + BetaSqr + log10T90Sqr"
1311,1,"Response ~ (log10TaSqr + log10PeakFluxSqr + log10NHSqr + log10Fa)^2 +      log10NH + log10PeakFlux + PhotonIndex + log10Ta + Beta +      log10T90 + PhotonIndexSqr + log10FaSqr + BetaSqr + log10T90Sqr"
1316,1,"Response ~ (log10FaSqr + PhotonIndexSqr + log10NHSqr + log10Fa)^2 +      log10NH + log10PeakFlux + PhotonIndex + log10Ta + Beta +      log10T90 + log10PeakFluxSqr + log10TaSqr + BetaSqr + log10T90Sqr"
1365,1,"Response ~ (log10T90Sqr + BetaSqr + log10T90 + Beta)^2 + log10NH +      log10PeakFlux + PhotonIndex + log10Ta + log10Fa + log10NHSqr +      log10PeakFluxSqr + PhotonIndexSqr + log10TaSqr + log10FaSqr"
1396,1,"Response ~ (log10T90Sqr + BetaSqr + PhotonIndexSqr + Beta)^2 +      log10NH + log10PeakFlux + PhotonIndex + log10Ta + log10Fa +      log10T90 + log10NHSqr + log10PeakFluxSqr + log10TaSqr + log10FaSqr"
1499,1,"Response ~ (log10PeakFluxSqr + log10T90 + PhotonIndex + log10PeakFlux +      log10NH)^2 + log10Ta + log10Fa + Beta + log10NHSqr + PhotonIndexSqr +      log10TaSqr + log10FaSqr + BetaSqr + log10T90Sqr"
1589,1,"Response ~ (log10FaSqr + log10NHSqr + log10Fa + log10PeakFlux +      log10NH)^2 + PhotonIndex + log10Ta + Beta + log10T90 + log10PeakFluxSqr +      PhotonIndexSqr + log10TaSqr + BetaSqr + log10T90Sqr"
1605,1,"Response ~ (log10T90Sqr + log10FaSqr + log10Fa + log10PeakFlux +      log10NH)^2 + PhotonIndex + log10Ta + Beta + log10T90 + log10NHSqr +      log10PeakFluxSqr + PhotonIndexSqr + log10TaSqr + BetaSqr"
1761,1,"Response ~ (log10T90Sqr + log10PeakFluxSqr + log10Fa + PhotonIndex +      log10NH)^2 + log10PeakFlux + log10Ta + Beta + log10T90 +      log10NHSqr + PhotonIndexSqr + log10TaSqr + log10FaSqr + BetaSqr"
1877,1,"Response ~ (PhotonIndexSqr + log10PeakFluxSqr + log10Fa + log10Ta +      log10NH)^2 + log10PeakFlux + PhotonIndex + Beta + log10T90 +      log10NHSqr + log10TaSqr + log10FaSqr + BetaSqr + log10T90Sqr"
1879,1,"Response ~ (log10FaSqr + log10PeakFluxSqr + log10Fa + log10Ta +      log10NH)^2 + log10PeakFlux + PhotonIndex + Beta + log10T90 +      log10NHSqr + PhotonIndexSqr + log10TaSqr + BetaSqr + log10T90Sqr"
2018,1,"Response ~ (log10T90Sqr + PhotonIndexSqr + log10T90 + log10Fa +      log10NH)^2 + log10PeakFlux + PhotonIndex + log10Ta + Beta +      log10NHSqr + log10PeakFluxSqr + log10TaSqr + log10FaSqr +      BetaSqr"
2019,1,"Response ~ (log10FaSqr + log10TaSqr + log10T90 + log10Fa + log10NH)^2 +      log10PeakFlux + PhotonIndex + log10Ta + Beta + log10NHSqr +      log10PeakFluxSqr + PhotonIndexSqr + BetaSqr + log10T90Sqr"
2073,1,"Response ~ (BetaSqr + PhotonIndexSqr + log10T90 + Beta + log10NH)^2 +      log10PeakFlux + PhotonIndex + log10Ta + log10Fa + log10NHSqr +      log10PeakFluxSqr + log10TaSqr + log10FaSqr + log10T90Sqr"
2114,1,"Response ~ (log10T90Sqr + BetaSqr + log10TaSqr + Beta + log10NH)^2 +      log10PeakFlux + PhotonIndex + log10Ta + log10Fa + log10T90 +      log10NHSqr + log10PeakFluxSqr + PhotonIndexSqr + log10FaSqr"
2249,1,"Response ~ (log10FaSqr + log10NHSqr + log10Fa + PhotonIndex +      log10PeakFlux)^2 + log10NH + log10Ta + Beta + log10T90 +      log10PeakFluxSqr + PhotonIndexSqr + log10TaSqr + BetaSqr +      log10T90Sqr"
